N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.186658265E+00 1.181627806E+00 1.176770301E+00 1.171988975E+00
1.016672606E+01 1.186687704E+00 1.181676097E+00 1.176843892E+00 1.172095205E+00
1.033324570E+01 1.186730780E+00 1.181746654E+00 1.176951230E+00 1.172249839E+00
1.049996187E+01 1.186793724E+00 1.181849531E+00 1.177107340E+00 1.172474084E+00
1.066670514E+01 1.186885517E+00 1.181999071E+00 1.177333431E+00 1.172797481E+00
1.083333839E+01 1.187018953E+00 1.182215495E+00 1.177658883E+00 1.173260153E+00
1.100000000E+01 1.187212119E+00 1.182526706E+00 1.178123248E+00 1.173914523E+00
1.116672606E+01 1.187489956E+00 1.182970083E+00 1.178777535E+00 1.174825069E+00
1.133324570E+01 1.187885988E+00 1.183593520E+00 1.179683190E+00 1.176063530E+00
1.149996187E+01 1.188443255E+00 1.184454062E+00 1.180906305E+00 1.177696473E+00
1.166670514E+01 1.189213397E+00 1.185612138E+00 1.182504296E+00 1.179763113E+00
1.183333839E+01 1.190251845E+00 1.187118783E+00 1.184504410E+00 1.182247928E+00
1.200000000E+01 1.191607295E+00 1.188996566E+00 1.186880791E+00 1.185063697E+00
1.216672606E+01 1.193305959E+00 1.191221206E+00 1.189546606E+00 1.188067614E+00
1.233324570E+01 1.195336723E+00 1.193719453E+00 1.192379188E+00 1.191116482E+00
1.249996187E+01 1.197650180E+00 1.196396015E+00 1.195273478E+00 1.194127821E+00
1.266670514E+01 1.200180834E+00 1.199178958E+00 1.198186205E+00 1.197098593E+00
1.283333839E+01 1.202881898E+00 1.202048274E+00 1.201130622E+00 1.200067602E+00
1.300000000E+01 1.205743424E+00 1.205019914E+00 1.204140101E+00 1.203076007E+00
