N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.015793753E+00 1.013999108E+00 1.012693768E+00 1.011699822E+00
1.016672606E+01 1.015797594E+00 1.014002938E+00 1.012697285E+00 1.011702727E+00
1.033324570E+01 1.015803245E+00 1.014008589E+00 1.012702504E+00 1.011707088E+00
1.049996187E+01 1.015811566E+00 1.014016944E+00 1.012710282E+00 1.011713697E+00
1.066670514E+01 1.015823840E+00 1.014029338E+00 1.012721949E+00 1.011723834E+00
1.083333839E+01 1.015841980E+00 1.014047805E+00 1.012739602E+00 1.011739627E+00
1.100000000E+01 1.015868872E+00 1.014075492E+00 1.012766612E+00 1.011764693E+00
1.116672606E+01 1.017928806E+00 1.014117329E+00 1.012808505E+00 1.011805290E+00
1.133324570E+01 1.021331311E+00 1.014181181E+00 1.012874494E+00 1.011872342E+00
1.149996187E+01 1.026137798E+00 1.014279743E+00 1.012980044E+00 1.011984781E+00
1.166670514E+01 1.032807904E+00 1.016571729E+00 1.013150945E+00 1.012174571E+00
1.183333839E+01 1.041828454E+00 1.029342253E+00 1.021098634E+00 1.016040892E+00
1.200000000E+01 1.053584167E+00 1.045282291E+00 1.040776943E+00 1.038689836E+00
1.216672606E+01 1.068126534E+00 1.063854570E+00 1.062284956E+00 1.061882101E+00
1.233324570E+01 1.084889109E+00 1.083628781E+00 1.083433209E+00 1.083030663E+00
1.249996187E+01 1.102521710E+00 1.102517635E+00 1.101935325E+00 1.100216608E+00
1.266670514E+01 1.119170828E+00 1.118597683E+00 1.116465476E+00 1.112999249E+00
1.283333839E+01 1.133215059E+00 1.130979932E+00 1.127079461E+00 1.122157348E+00
1.300000000E+01 1.143981371E+00 1.139963900E+00 1.134696290E+00 1.128822239E+00
