fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 31934 305.14 37.996 1.000000000E+00 1.202969544E+00 1.813052436E-10 3.806731719E+19 3.209580090E+00 1.290489199E-05 5.926286197E-01 
00D2 32054 305.09 38.003 1.000000000E+00 1.675602231E+00 2.976894619E-10 1.862889702E+14 1.472729551E+01 4.185636392E-04 1.810275026E-01 
00D3 32142 305.13 37.998 1.000000000E+00 1.666500173E+00 2.962381424E-10 3.023968902E+14 1.494799144E+01 4.267712622E-04 3.327666981E-02 
00D4 32248 305.14 37.996 1.000000000E+00 1.169517820E+00 1.792844069E-10 1.277833720E+19 3.212345808E+00 1.296906418E-05 5.933687017E-01 
00D5 32322 305.09 38.003 1.000000000E+00 1.659597582E+00 2.965588878E-10 6.696644557E+05 1.459057988E+01 4.139664578E-04 3.148929050E-02 
00D6 32416 305.03 38.01 1.000000000E+00 1.689437663E+00 2.994836543E-10 1.219103468E+18 1.470444685E+01 4.177835209E-04 5.862125053E-02 
00D7 32510 305.06 38.006 1.000000000E+00 1.192706456E+00 1.793476659E-10 4.802050124E+19 3.212349509E+00 1.292769199E-05 5.928193052E-01 
00D8 32594 305.05 38.008 1.000000000E+00 1.656725474E+00 2.917308093E-10 1.438639952E+12 1.480596597E+01 4.216253990E-04 1.820123231E-01 
00D9 32676 305.05 38.008 1.000000000E+00 1.634350839E+00 2.917953615E-10 3.368590383E+18 1.490388001E+01 4.246125896E-04 3.172805075E-02 
0D10 32766 305.03 38.01 1.000000000E+00 1.649586371E+00 2.939943905E-10 1.507393162E+14 1.464954330E+01 4.158975769E-04 3.407272529E-02 
0D11 32864 305.05 38.008 1.000000000E+00 1.602964075E+00 2.883395166E-10 9.554968660E+14 1.466297242E+01 4.162511288E-04 3.638120399E-02 
0D12 32942 305.06 38.006 1.000000000E+00 1.182071404E+00 1.796675184E-10 4.996343510E+19 3.209301083E+00 1.293353324E-05 5.932724329E-01 
0D13 33040 305.04 38.009 1.000000000E+00 1.646973003E+00 2.936015316E-10 3.553630794E+13 1.458456969E+01 4.136775138E-04 3.332416448E-02 
0D14 33124 305.05 38.008 1.000000000E+00 1.629323586E+00 2.959080198E-10 2.071274952E+14 1.478703677E+01 4.209050755E-04 3.339805595E-02 
0D15 33214 305.03 38.01 1.000000000E+00 1.652683756E+00 2.971124121E-10 1.218379619E+18 1.439878199E+01 4.066193840E-04 3.254981424E-02 
0D16 33340 305.02 38.011 1.000000000E+00 1.955506442E+00 3.362428914E-10 1.376113893E+15 1.486780531E+01 4.233145754E-04 3.092768458E-02 
0D17 33464 304.84 38.034 1.000000000E+00 1.960210755E+00 3.255834936E-10 2.054359563E+18 1.488255125E+01 4.234367812E-04 2.986867563E-02 
0D18 33550 304.82 38.036 1.000000000E+00 1.929323946E+00 3.156706589E-10 1.228145625E+18 1.465644061E+01 4.164746475E-04 3.381872405E-02 
