T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.074586700E-02 8.012012000E-03 5.895105000E-03 4.289213000E-03 3.097699000E-03 2.231690000E-03 1.613128000E-03 1.177313000E-03 8.732280000E-04 6.621200000E-04 5.153110000E-04 4.120020000E-04 3.374350000E-04 2.815340000E-04 2.377240000E-04 2.019490000E-04 1.718090000E-04 1.458950000E-04 1.233850000E-04
295 1.147747500E-02 8.447970000E-03 6.150012000E-03 4.433447000E-03 3.173649000E-03 2.264954000E-03 1.619502000E-03 1.166843000E-03 8.525660000E-04 6.358780000E-04 4.867950000E-04 3.836120000E-04 3.108810000E-04 2.578930000E-04 2.175350000E-04 1.853260000E-04 1.585780000E-04 1.357100000E-04 1.158150000E-04
300 1.254978000E-02 9.101628000E-03 6.540246000E-03 4.660544000E-03 3.300119000E-03 2.329143000E-03 1.644890000E-03 1.168053000E-03 8.389340000E-04 6.135730000E-04 4.600420000E-04 3.553840000E-04 2.832540000E-04 2.322560000E-04 1.947130000E-04 1.658550000E-04 1.423150000E-04 1.224320000E-04 1.053200000E-04
305 1.445333600E-02 1.038008200E-02 7.391387000E-03 5.222620000E-03 3.667381000E-03 2.565148000E-03 1.792478000E-03 1.256163000E-03 8.872540000E-04 6.356360000E-04 4.652390000E-04 3.502880000E-04 2.724540000E-04 2.188890000E-04 1.808350000E-04 1.525690000E-04 1.304940000E-04 1.124400000E-04 9.712300000E-05
310 1.699925700E-02 1.212770800E-02 8.578094000E-03 6.021459000E-03 4.200380000E-03 2.916730000E-03 2.020581000E-03 1.400428000E-03 9.748590000E-04 6.852350000E-04 4.897770000E-04 3.587410000E-04 2.710740000E-04 2.119780000E-04 1.712730000E-04 1.422050000E-04 1.204400000E-04 1.033260000E-04 8.925300000E-05
315 2.000454300E-02 1.421052500E-02 1.000121500E-02 6.983767000E-03 4.845197000E-03 3.344536000E-03 2.300682000E-03 1.580274000E-03 1.086906000E-03 7.516980000E-04 5.259060000E-04 3.751200000E-04 2.749760000E-04 2.084080000E-04 1.636100000E-04 1.326590000E-04 1.104380000E-04 9.371500000E-05 8.052200000E-05
320 2.384875900E-02 1.694306500E-02 1.191175900E-02 8.303475000E-03 5.748032000E-03 3.956756000E-03 2.711879000E-03 1.853192000E-03 1.265107000E-03 8.653740000E-04 5.959320000E-04 4.159970000E-04 2.967630000E-04 2.180490000E-04 1.658210000E-04 1.305880000E-04 1.061150000E-04 8.842400000E-05 7.506500000E-05
325 2.827940100E-02 2.014274800E-02 1.417679000E-02 9.883776000E-03 6.838626000E-03 4.702638000E-03 3.217649000E-03 2.192904000E-03 1.490543000E-03 1.012518000E-03 6.897920000E-04 4.738500000E-04 3.306800000E-04 2.363720000E-04 1.742440000E-04 1.329510000E-04 1.049440000E-04 8.535200000E-05 7.112100000E-05
330 3.294873600E-02 2.356631500E-02 1.662665000E-02 1.160663200E-02 8.034977000E-03 5.525428000E-03 3.778870000E-03 2.572560000E-03 1.744889000E-03 1.180724000E-03 7.990310000E-04 5.430120000E-04 3.728560000E-04 2.606560000E-04 1.869280000E-04 1.382920000E-04 1.057510000E-04 8.351900000E-05 6.786400000E-05
335 3.827169500E-02 2.754812000E-02 1.952274400E-02 1.367053300E-02 9.484521000E-03 6.532652000E-03 4.473109000E-03 3.047710000E-03 2.067750000E-03 1.398260000E-03 9.438990000E-04 6.379710000E-04 4.338160000E-04 2.987100000E-04 2.098130000E-04 1.512800000E-04 1.124300000E-04 8.623400000E-05 6.817000000E-05
340 4.380404500E-02 3.177202000E-02 2.264315100E-02 1.592105100E-02 1.108016900E-02 7.650570000E-03 5.249658000E-03 3.583722000E-03 2.435690000E-03 1.649209000E-03 1.113735000E-03 7.516190000E-04 5.087300000E-04 3.471880000E-04 2.404400000E-04 1.700410000E-04 1.234190000E-04 9.219100000E-05 7.093100000E-05
