T nFsrh nFBsrh dnsrh nF nFB dn
290 1.160674492E+00 1.134545608E+00 2.612888400E-02 1.160661304E+00 1.134529812E+00 2.613149200E-02
295 1.166903539E+00 1.140724137E+00 2.617940200E-02 1.166880952E+00 1.140703515E+00 2.617743700E-02
300 1.163800894E+00 1.146984801E+00 1.681609300E-02 1.163774469E+00 1.146957941E+00 1.681652800E-02
305 1.168436621E+00 1.148992977E+00 1.944364400E-02 1.168403515E+00 1.148869604E+00 1.953391100E-02
310 1.171699887E+00 1.148493101E+00 2.320678600E-02 1.171659065E+00 1.148453515E+00 2.320555000E-02
315 1.164458684E+00 1.152876627E+00 1.158205700E-02 1.164400961E+00 1.152837961E+00 1.156300000E-02
320 1.148272473E+00 1.157470746E+00 -9.198273000E-03 1.148229952E+00 1.157408308E+00 -9.178356000E-03
325 1.133766967E+00 1.160226464E+00 -2.645949700E-02 1.133723127E+00 1.160148844E+00 -2.642571700E-02
330 1.111934178E+00 1.149163709E+00 -3.722953100E-02 1.111877522E+00 1.149104345E+00 -3.722682300E-02
335 1.093592736E+00 1.129423604E+00 -3.583086800E-02 1.093562406E+00 1.129300385E+00 -3.573797900E-02
340 1.017128938E+00 1.103897947E+00 -8.676900900E-02 1.017119947E+00 1.103851006E+00 -8.673105900E-02
