T nFsrh nFBsrh dnsrh nF nFB dn
290 1.155234878E+00 1.131706390E+00 2.352848800E-02 1.155224014E+00 1.131695204E+00 2.352881000E-02
295 1.158050950E+00 1.137646018E+00 2.040493200E-02 1.157944599E+00 1.137631412E+00 2.031318700E-02
300 1.155469473E+00 1.143228197E+00 1.224127600E-02 1.154824835E+00 1.143209088E+00 1.161574700E-02
305 1.157538650E+00 1.148386945E+00 9.151705000E-03 1.157516672E+00 1.148362688E+00 9.153984000E-03
310 1.138257311E+00 1.147024138E+00 -8.766827000E-03 1.139043070E+00 1.146945318E+00 -7.902248000E-03
315 1.122958090E+00 1.147544180E+00 -2.458609000E-02 1.122938257E+00 1.147508570E+00 -2.457031300E-02
320 1.107382547E+00 1.146157831E+00 -3.877528400E-02 1.107354476E+00 1.146092723E+00 -3.873824700E-02
325 1.082623900E+00 1.126828826E+00 -4.420492600E-02 1.082578873E+00 1.126789817E+00 -4.421094400E-02
330 1.018908262E+00 1.099335219E+00 -8.042695700E-02 1.018895501E+00 1.099284191E+00 -8.038869000E-02
335 1.007593275E+00 1.072721049E+00 -6.512777400E-02 1.007582727E+00 1.072698632E+00 -6.511590500E-02
340 1.007200961E+00 1.011253801E+00 -4.052840000E-03 1.007194846E+00 1.011238263E+00 -4.043417000E-03
