N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+15 330 3.800E-4 3.830040E+1 1.647840E+1 5.441210E-1 7.907100E+1
1.468000E+10 3.162E+15 330 3.800E-4 3.826443E+1 1.644450E+1 5.440110E-1 7.899840E+1
2.154000E+10 3.162E+15 330 3.800E-4 3.821223E+1 1.639510E+1 5.438490E-1 7.889230E+1
3.162000E+10 3.162E+15 330 3.800E-4 3.813693E+1 1.632360E+1 5.436100E-1 7.873760E+1
4.642000E+10 3.162E+15 330 3.800E-4 3.802915E+1 1.622050E+1 5.432570E-1 7.851320E+1
6.813000E+10 3.162E+15 330 3.800E-4 3.787670E+1 1.606880E+1 5.427370E-1 7.816670E+1
1.000000E+11 3.162E+15 330 3.800E-4 3.766475E+1 1.586480E+1 5.419640E-1 7.771950E+1
1.468000E+11 3.162E+15 330 3.800E-4 3.737731E+1 1.558850E+1 5.408130E-1 7.711680E+1
2.154000E+11 3.162E+15 330 3.800E-4 3.700094E+1 1.522670E+1 5.390570E-1 7.634130E+1
3.162000E+11 3.162E+15 330 3.800E-4 3.653083E+1 1.479600E+1 5.363690E-1 7.551310E+1
4.642000E+11 3.162E+15 330 3.800E-4 3.597694E+1 1.431620E+1 5.322480E-1 7.476320E+1
6.813000E+11 3.162E+15 330 3.800E-4 3.536371E+1 1.382370E+1 5.256790E-1 7.436140E+1
1.000000E+12 3.162E+15 330 3.800E-4 3.471942E+1 1.334210E+1 5.154150E-1 7.455820E+1
1.468000E+12 3.162E+15 330 3.800E-4 3.406189E+1 1.288260E+1 5.026530E-1 7.524300E+1
2.154000E+12 3.162E+15 330 3.800E-4 3.339363E+1 1.242970E+1 4.927090E-1 7.554540E+1
3.162000E+12 3.162E+15 330 3.800E-4 3.270779E+1 1.198130E+1 4.849940E-1 7.552910E+1
4.642000E+12 3.162E+15 330 3.800E-4 3.199614E+1 1.153560E+1 4.777270E-1 7.546820E+1
6.813000E+12 3.162E+15 330 3.800E-4 3.125301E+1 1.108050E+1 4.704610E-1 7.536030E+1
1.000000E+13 3.162E+15 330 3.800E-4 3.047548E+1 1.062550E+1 4.631390E-1 7.528120E+1
1.468000E+13 3.162E+15 330 3.800E-4 2.966251E+1 1.015970E+1 4.558100E-1 7.514310E+1
2.154000E+13 3.162E+15 330 3.800E-4 2.881433E+1 9.689800E+0 4.484950E-1 7.498040E+1
3.162000E+13 3.162E+15 330 3.800E-4 2.793225E+1 9.220100E+0 4.411870E-1 7.481860E+1
4.642000E+13 3.162E+15 330 3.800E-4 2.701868E+1 8.742700E+0 4.338540E-1 7.458250E+1
6.813000E+13 3.162E+15 330 3.800E-4 2.607726E+1 8.268500E+0 4.264870E-1 7.434650E+1
1.000000E+14 3.162E+15 330 3.800E-4 2.511269E+1 7.789100E+0 4.190460E-1 7.401750E+1
