Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.186480171E+00 1.337635054E+0 -1.511548830E-01 1.186480171E+00 1.337635054E+0 -1.511548830E-01
1.468000E+10 1.186597726E+00 1.325875131E+0 -1.392774050E-01 1.186597726E+00 1.325875131E+0 -1.392774050E-01
2.154000E+10 1.186770030E+00 1.314516677E+0 -1.277466470E-01 1.186770030E+00 1.314516677E+0 -1.277466470E-01
3.162000E+10 1.187022366E+00 1.303520919E+0 -1.164985530E-01 1.187022366E+00 1.303520919E+0 -1.164985530E-01
4.642000E+10 1.187391543E+00 1.292888749E+0 -1.054972060E-01 1.187391543E+00 1.292888749E+0 -1.054972060E-01
6.813000E+10 1.187930855E+00 1.282617832E+0 -9.468697700E-02 1.187930855E+00 1.282617832E+0 -9.468697700E-02
1.000000E+11 1.188716982E+00 1.272688801E+0 -8.397181900E-02 1.188716982E+00 1.272688801E+0 -8.397181900E-02
1.468000E+11 1.189217786E+00 1.263089442E+0 -7.387165600E-02 1.189217786E+00 1.263089442E+0 -7.387165600E-02
2.154000E+11 1.189331073E+00 1.253824821E+0 -6.449374800E-02 1.189331073E+00 1.253824821E+0 -6.449374800E-02
3.162000E+11 1.189486357E+00 1.244862609E+0 -5.537625200E-02 1.189486357E+00 1.244862609E+0 -5.537625200E-02
4.642000E+11 1.189693563E+00 1.236202885E+0 -4.650932200E-02 1.189693563E+00 1.236202885E+0 -4.650932200E-02
6.813000E+11 1.189960087E+00 1.227843123E+0 -3.788303600E-02 1.189960087E+00 1.227843123E+0 -3.788303600E-02
1.000000E+12 1.190287597E+00 1.219766977E+0 -2.947938000E-02 1.190287597E+00 1.219766977E+0 -2.947938000E-02
1.468000E+12 1.190668416E+00 1.211963974E+0 -2.129555800E-02 1.190668416E+00 1.211963974E+0 -2.129555800E-02
2.154000E+12 1.191053636E+00 1.204437717E+0 -1.338408100E-02 1.191053636E+00 1.204437717E+0 -1.338408100E-02
3.162000E+12 1.191521575E+00 1.197161468E+0 -5.639893000E-03 1.191521575E+00 1.197161468E+0 -5.639893000E-03
4.642000E+12 1.192126187E+00 1.190134856E+0 1.991331000E-03 1.192126187E+00 1.190134856E+0 1.991331000E-03
6.813000E+12 1.202638747E+00 1.183355413E+0 1.928333400E-02 1.202638747E+00 1.183355413E+0 1.928333400E-02
1.000000E+13 1.202937967E+00 1.176809490E+0 2.612847700E-02 1.202937967E+00 1.176809490E+0 2.612847700E-02
