Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.154556864E+00 1.175912856E+0 -2.135599200E-02 1.154556864E+00 1.175912856E+0 -2.135599200E-02
1.468000E+10 1.171458495E+00 1.178095631E+0 -6.637136000E-03 1.171458495E+00 1.178095631E+0 -6.637136000E-03
2.154000E+10 1.182252597E+00 1.180205116E+0 2.047481000E-03 1.182252597E+00 1.180205116E+0 2.047481000E-03
3.162000E+10 1.193413702E+00 1.182246531E+0 1.116717100E-02 1.193413702E+00 1.182246531E+0 1.116717100E-02
4.642000E+10 1.195915207E+00 1.184217986E+0 1.169722100E-02 1.195915207E+00 1.184217986E+0 1.169722100E-02
6.813000E+10 1.197538090E+00 1.186118436E+0 1.141965400E-02 1.197538090E+00 1.186118436E+0 1.141965400E-02
1.000000E+11 1.198778379E+00 1.187950217E+0 1.082816200E-02 1.198778379E+00 1.187950217E+0 1.082816200E-02
1.468000E+11 1.199799444E+00 1.189714539E+0 1.008490500E-02 1.199799444E+00 1.189714539E+0 1.008490500E-02
2.154000E+11 1.200730252E+00 1.191409643E+0 9.320609000E-03 1.200730252E+00 1.191409643E+0 9.320609000E-03
3.162000E+11 1.201673590E+00 1.193040794E+0 8.632796000E-03 1.201673590E+00 1.193040794E+0 8.632796000E-03
4.642000E+11 1.202709384E+00 1.194607474E+0 8.101910000E-03 1.202709384E+00 1.194607474E+0 8.101910000E-03
6.813000E+11 1.203891132E+00 1.196109820E+0 7.781312000E-03 1.203891132E+00 1.196109820E+0 7.781312000E-03
1.000000E+12 1.205236562E+00 1.197550591E+0 7.685971000E-03 1.205236562E+00 1.197550591E+0 7.685971000E-03
1.468000E+12 1.206867483E+00 1.198931587E+0 7.935896000E-03 1.206867483E+00 1.198931587E+0 7.935896000E-03
2.154000E+12 1.208517924E+00 1.200252242E+0 8.265682000E-03 1.208517924E+00 1.200252242E+0 8.265682000E-03
3.162000E+12 1.213806611E+00 1.201517407E+0 1.228920400E-02 1.213806611E+00 1.201517407E+0 1.228920400E-02
4.642000E+12 1.215304772E+00 1.202727372E+0 1.257740000E-02 1.215304772E+00 1.202727372E+0 1.257740000E-02
6.813000E+12 1.216757564E+00 1.203882900E+0 1.287466400E-02 1.216757564E+00 1.203882900E+0 1.287466400E-02
1.000000E+13 1.223041879E+00 1.204986724E+0 1.805515500E-02 1.223041879E+00 1.204986724E+0 1.805515500E-02
