Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.189055495E+00 1.250292476E+0 -6.123698100E-02 1.189055495E+00 1.250292476E+0 -6.123698100E-02
1.468000E+10 1.189118254E+00 1.138264498E+0 5.085375600E-02 1.189118254E+00 1.138264498E+0 5.085375600E-02
2.154000E+10 1.189210256E+00 1.076013343E+0 1.131969130E-01 1.189210256E+00 1.076013343E+0 1.131969130E-01
3.162000E+10 1.189345049E+00 1.041588453E+0 1.477565960E-01 1.189345049E+00 1.041588453E+0 1.477565960E-01
4.642000E+10 1.189542368E+00 1.022676252E+0 1.668661160E-01 1.189542368E+00 1.022676252E+0 1.668661160E-01
6.813000E+10 1.189830838E+00 1.012334105E+0 1.774967330E-01 1.189830838E+00 1.012334105E+0 1.774967330E-01
1.000000E+11 1.190251798E+00 1.006690982E+0 1.835608160E-01 1.190251798E+00 1.006690982E+0 1.835608160E-01
1.468000E+11 1.190864499E+00 1.003620297E+0 1.872442020E-01 1.190864499E+00 1.003620297E+0 1.872442020E-01
2.154000E+11 1.191752881E+00 1.001955990E+0 1.897968910E-01 1.191752881E+00 1.001955990E+0 1.897968910E-01
3.162000E+11 1.193034028E+00 1.001053802E+0 1.919802260E-01 1.193034028E+00 1.001053802E+0 1.919802260E-01
4.642000E+11 1.194520100E+00 1.000566543E+0 1.939535570E-01 1.194520100E+00 1.000566543E+0 1.939535570E-01
6.813000E+11 1.194986550E+00 1.000304122E+0 1.946824280E-01 1.194986550E+00 1.000304122E+0 1.946824280E-01
1.000000E+12 1.195555595E+00 1.000162934E+0 1.953926610E-01 1.195555595E+00 1.000162934E+0 1.953926610E-01
1.468000E+12 1.196211935E+00 1.000087115E+0 1.961248200E-01 1.196211935E+00 1.000087115E+0 1.961248200E-01
2.154000E+12 1.196913265E+00 1.000046534E+0 1.968667310E-01 1.196913265E+00 1.000046534E+0 1.968667310E-01
3.162000E+12 1.207163884E+00 1.000024797E+0 2.071390870E-01 1.207163884E+00 1.000024797E+0 2.071390870E-01
4.642000E+12 1.208022270E+00 1.000013192E+0 2.080090780E-01 1.208022270E+00 1.000013192E+0 2.080090780E-01
6.813000E+12 1.208671097E+00 1.000007010E+0 2.086640870E-01 1.208671097E+00 1.000007010E+0 2.086640870E-01
1.000000E+13 1.209132796E+00 1.000003719E+0 2.091290770E-01 1.209132796E+00 1.000003719E+0 2.091290770E-01
