Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.192214681E+00 1.196868192E+0 -4.653511000E-03 1.192214681E+00 1.196868192E+0 -4.653511000E-03
1.468000E+10 1.192296883E+00 1.190170849E+0 2.126034000E-03 1.192296883E+00 1.190170849E+0 2.126034000E-03
2.154000E+10 1.192417336E+00 1.183702599E+0 8.714737000E-03 1.192417336E+00 1.183702599E+0 8.714737000E-03
3.162000E+10 1.192593734E+00 1.177440918E+0 1.515281600E-02 1.192593734E+00 1.177440918E+0 1.515281600E-02
4.642000E+10 1.192851773E+00 1.171385920E+0 2.146585300E-02 1.192851773E+00 1.171385920E+0 2.146585300E-02
6.813000E+10 1.193228646E+00 1.165535940E+0 2.769270600E-02 1.193228646E+00 1.165535940E+0 2.769270600E-02
1.000000E+11 1.193777797E+00 1.159879655E+0 3.389814200E-02 1.193777797E+00 1.159879655E+0 3.389814200E-02
1.468000E+11 1.194575399E+00 1.154409860E+0 4.016553900E-02 1.194575399E+00 1.154409860E+0 4.016553900E-02
2.154000E+11 1.195079884E+00 1.149129237E+0 4.595064700E-02 1.195079884E+00 1.149129237E+0 4.595064700E-02
3.162000E+11 1.195431606E+00 1.144019190E+0 5.141241600E-02 1.195431606E+00 1.144019190E+0 5.141241600E-02
4.642000E+11 1.195897452E+00 1.139079625E+0 5.681782700E-02 1.195897452E+00 1.139079625E+0 5.681782700E-02
6.813000E+11 1.196491525E+00 1.134308998E+0 6.218252700E-02 1.196491525E+00 1.134308998E+0 6.218252700E-02
1.000000E+12 1.197213868E+00 1.129697908E+0 6.751596000E-02 1.197213868E+00 1.129697908E+0 6.751596000E-02
1.468000E+12 1.199824221E+00 1.125240321E+0 7.458390000E-02 1.199824221E+00 1.125240321E+0 7.458390000E-02
2.154000E+12 1.204318521E+00 1.120938275E+0 8.338024600E-02 1.204318521E+00 1.120938275E+0 8.338024600E-02
3.162000E+12 1.205258075E+00 1.116776480E+0 8.848159500E-02 1.205258075E+00 1.116776480E+0 8.848159500E-02
4.642000E+12 1.206092423E+00 1.112754733E+0 9.333769000E-02 1.206092423E+00 1.112754733E+0 9.333769000E-02
6.813000E+12 1.216522996E+00 1.108871654E+0 1.076513420E-01 1.216522996E+00 1.108871654E+0 1.076513420E-01
1.000000E+13 1.217112234E+00 1.105119476E+0 1.119927580E-01 1.217112234E+00 1.105119476E+0 1.119927580E-01
