Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.180277640E+00 1.167907340E+0 1.237030000E-02 1.180277640E+00 1.167907340E+0 1.237030000E-02
1.468000E+10 1.187087904E+00 1.170400025E+0 1.668787900E-02 1.187087904E+00 1.170400025E+0 1.668787900E-02
2.154000E+10 1.192077945E+00 1.172822567E+0 1.925537800E-02 1.192077945E+00 1.172822567E+0 1.925537800E-02
3.162000E+10 1.195690861E+00 1.175179839E+0 2.051102200E-02 1.195690861E+00 1.175179839E+0 2.051102200E-02
4.642000E+10 1.198310274E+00 1.177468582E+0 2.084169200E-02 1.198310274E+00 1.177468582E+0 2.084169200E-02
6.813000E+10 1.200248400E+00 1.179686487E+0 2.056191300E-02 1.200248400E+00 1.179686487E+0 2.056191300E-02
1.000000E+11 1.201750834E+00 1.181835212E+0 1.991562200E-02 1.201750834E+00 1.181835212E+0 1.991562200E-02
1.468000E+11 1.203011064E+00 1.183915156E+0 1.909590800E-02 1.203011064E+00 1.183915156E+0 1.909590800E-02
2.154000E+11 1.204185177E+00 1.185923233E+0 1.826194400E-02 1.204185177E+00 1.185923233E+0 1.826194400E-02
3.162000E+11 1.205397836E+00 1.187864709E+0 1.753312700E-02 1.205397836E+00 1.187864709E+0 1.753312700E-02
4.642000E+11 1.206745613E+00 1.189738059E+0 1.700755400E-02 1.206745613E+00 1.189738059E+0 1.700755400E-02
6.813000E+11 1.208290574E+00 1.191542546E+0 1.674802800E-02 1.208290574E+00 1.191542546E+0 1.674802800E-02
1.000000E+12 1.210049840E+00 1.193280624E+0 1.676921600E-02 1.210049840E+00 1.193280624E+0 1.676921600E-02
1.468000E+12 1.212128905E+00 1.194953654E+0 1.717525100E-02 1.212128905E+00 1.194953654E+0 1.717525100E-02
2.154000E+12 1.213977535E+00 1.196560166E+0 1.741736900E-02 1.213977535E+00 1.196560166E+0 1.741736900E-02
3.162000E+12 1.215878808E+00 1.198105324E+0 1.777348400E-02 1.215878808E+00 1.198105324E+0 1.777348400E-02
4.642000E+12 1.218183245E+00 1.199588797E+0 1.859444800E-02 1.218183245E+00 1.199588797E+0 1.859444800E-02
6.813000E+12 1.223798341E+00 1.201010856E+0 2.278748500E-02 1.223798341E+00 1.201010856E+0 2.278748500E-02
1.000000E+13 1.224723309E+00 1.202374240E+0 2.234906900E-02 1.224723309E+00 1.202374240E+0 2.234906900E-02
