Ew Nt
4.4384268E-1 7.9086785E+14
4.4114222E-1 7.1593413E+14
4.3844174E-1 6.6540146E+14
4.3574126E-1 6.4719826E+14
4.3304078E-1 6.5771333E+14
4.3034031E-1 6.8074345E+14
4.2763984E-1 6.9210513E+14
4.2493937E-1 6.7182503E+14
4.2223889E-1 6.1692077E+14
4.1953842E-1 5.4397528E+14
4.1683794E-1 4.7811246E+14
4.1413746E-1 4.3739791E+14
4.1143699E-1 4.2543796E+14
4.0873652E-1 4.3539825E+14
4.0603604E-1 4.5732760E+14
4.0333557E-1 4.8118967E+14
4.0063510E-1 4.9697895E+14
3.9793462E-1 4.9714469E+14
3.9523414E-1 4.8128446E+14
3.9253367E-1 4.5790914E+14
3.8983320E-1 4.4037825E+14
3.8713272E-1 4.4010264E+14
3.8443225E-1 4.6227945E+14
3.8173177E-1 5.0607733E+14
3.7903130E-1 5.6690528E+14
3.7633082E-1 6.3780463E+14
3.7363035E-1 7.0999578E+14
3.7092988E-1 7.7485451E+14
3.6822940E-1 8.2791960E+14
3.6552893E-1 8.7207172E+14
3.6282845E-1 9.1656445E+14
3.6012798E-1 9.7217192E+14
3.5742750E-1 1.0462851E+15
3.5472703E-1 1.1412931E+15
3.5202655E-1 1.2559291E+15
3.4932608E-1 1.3869600E+15
3.4662560E-1 1.5298108E+15
3.4392513E-1 1.6788252E+15
3.4122466E-1 1.8278987E+15
3.3852418E-1 1.9710638E+15
3.3582371E-1 2.1026267E+15
3.3312323E-1 2.2174354E+15
3.3042276E-1 2.3118172E+15
3.2772228E-1 2.3846182E+15
3.2502181E-1 2.4373862E+15
3.2232133E-1 2.4735409E+15
3.1962086E-1 2.4971671E+15
3.1692039E-1 2.5119353E+15
3.1421991E-1 2.5202667E+15
3.1151944E-1 2.5229332E+15
3.0881896E-1 2.5193533E+15
3.0611849E-1 2.5085816E+15
3.0341801E-1 2.4903690E+15
3.0071754E-1 2.4655696E+15
2.9801706E-1 2.4356536E+15
2.9531659E-1 2.4016862E+15
2.9261611E-1 2.3631872E+15
2.8991564E-1 2.3167384E+15
2.8721517E-1 2.2537304E+15
2.8451469E-1 2.1571883E+15
2.8181422E-1 1.9996500E+15
2.7911374E-1 1.7464068E+15
2.7641327E-1 1.3677322E+15
2.7371279E-1 8.5764072E+14
2.7101232E-1 5.6446531E+14
