N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 315 3.800E-4 2.749249E-1 2.373260E+1 4.435760E-1 7.784400E+1
1.468000E+10 5.623E+16 315 3.800E-4 2.740204E-1 2.364410E+1 4.434110E-1 7.783860E+1
2.154000E+10 5.623E+16 315 3.800E-4 2.727236E-1 2.351740E+1 4.431750E-1 7.783090E+1
3.162000E+10 5.623E+16 315 3.800E-4 2.708833E-1 2.333760E+1 4.428390E-1 7.781970E+1
4.642000E+10 5.623E+16 315 3.800E-4 2.683086E-1 2.308650E+1 4.423670E-1 7.780390E+1
6.813000E+10 5.623E+16 315 3.800E-4 2.647757E-1 2.274250E+1 4.417160E-1 7.778170E+1
1.000000E+11 5.623E+16 315 3.800E-4 2.600499E-1 2.228330E+1 4.408370E-1 7.775110E+1
1.468000E+11 5.623E+16 315 3.800E-4 2.539275E-1 2.169020E+1 4.396650E-1 7.771280E+1
2.154000E+11 5.623E+16 315 3.800E-4 2.462902E-1 2.095250E+1 4.381200E-1 7.767050E+1
3.162000E+11 5.623E+16 315 3.800E-4 2.371474E-1 2.006090E+1 4.362390E-1 7.756550E+1
4.642000E+11 5.623E+16 315 3.800E-4 2.266354E-1 1.905580E+1 4.340180E-1 7.749120E+1
6.813000E+11 5.623E+16 315 3.800E-4 2.149653E-1 1.794690E+1 4.314540E-1 7.740130E+1
1.000000E+12 5.623E+16 315 3.800E-4 2.023526E-1 1.675550E+1 4.284520E-1 7.730510E+1
1.468000E+12 5.623E+16 315 3.800E-4 1.889840E-1 1.549040E+1 4.250160E-1 7.714240E+1
2.154000E+12 5.623E+16 315 3.800E-4 1.750341E-1 1.419260E+1 4.212130E-1 7.700120E+1
3.162000E+12 5.623E+16 315 3.800E-4 1.607015E-1 1.287100E+1 4.168460E-1 7.685590E+1
4.642000E+12 5.623E+16 315 3.800E-4 1.462222E-1 1.154120E+1 4.120500E-1 7.662090E+1
6.813000E+12 5.623E+16 315 3.800E-4 1.318550E-1 1.024590E+1 4.066940E-1 7.642700E+1
1.000000E+13 5.623E+16 315 3.800E-4 1.178567E-1 8.992900E+0 4.009060E-1 7.613170E+1
1.468000E+13 5.623E+16 315 3.800E-4 1.044591E-1 7.812300E+0 3.945120E-1 7.582840E+1
2.154000E+13 5.623E+16 315 3.800E-4 9.185331E-2 6.723700E+0 3.876910E-1 7.552510E+1
3.162000E+13 5.623E+16 315 3.800E-4 8.018138E-2 5.728000E+0 3.804230E-1 7.511510E+1
4.642000E+13 5.623E+16 315 3.800E-4 6.953321E-2 4.836900E+0 3.726010E-1 7.467720E+1
6.813000E+13 5.623E+16 315 3.800E-4 5.994949E-2 4.053400E+0 3.643470E-1 7.423090E+1
1.000000E+14 5.623E+16 315 3.800E-4 5.142810E-2 3.367800E+0 3.556590E-1 7.364940E+1
