N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -7.207120000E-03 -6.293966000E-03 -5.395833000E-03 -5.622227000E-03
1.600000000E+01 3.214241100E-02 3.167249600E-02 3.122013700E-02 3.018026900E-02
1.700000000E+01 6.304034300E-02 6.099787400E-02 5.858267400E-02 5.775492400E-02
1.549996187E+01 2.165284300E-02 2.104535700E-02 2.220950700E-02 2.241317800E-02
1.649996187E+01 5.466159600E-02 5.277310900E-02 5.175675400E-02 5.082698400E-02
1.674996808E+01 6.209058300E-02 5.872371700E-02 5.791493100E-02 5.731724200E-02
1.624993176E+01 4.256229500E-02 4.177088400E-02 4.086549800E-02 4.012042800E-02
1.574996808E+01 2.660026500E-02 2.657998900E-02 2.588139500E-02 2.635545900E-02
1.524993176E+01 1.176100800E-02 1.216993600E-02 1.296931500E-02 1.352152400E-02
