N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.608796000E-03 2.941822000E-03 3.932168000E-03 4.518752000E-03
1.600000000E+01 3.310966500E-02 3.246175800E-02 3.188195800E-02 3.070012000E-02
1.700000000E+01 6.530094500E-02 6.313414600E-02 6.059037100E-02 6.032016600E-02
1.549996187E+01 2.244896200E-02 2.179247600E-02 2.299094900E-02 2.334810200E-02
1.649996187E+01 5.685798700E-02 5.474484300E-02 5.363585700E-02 5.250075200E-02
1.674996808E+01 6.434792500E-02 6.076828800E-02 5.993084000E-02 5.916220100E-02
1.624993176E+01 4.429264500E-02 4.326905900E-02 4.215105400E-02 4.128350500E-02
1.574996808E+01 2.660204300E-02 2.659985500E-02 2.587837700E-02 2.628316300E-02
1.524993176E+01 1.428131500E-02 1.457121300E-02 1.541310700E-02 1.598050800E-02
