N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.205151623E+00 1.206569327E+00 1.208005312E+00 1.210134813E+00 1.212207843E+00 1.213515730E+00 1.213740917E+00 1.210627692E+00 1.199795577E+00 1.173297225E+00 1.117178121E+00
1.016672606E+01 1.205176362E+00 1.206590534E+00 1.208024049E+00 1.210151749E+00 1.212224032E+00 1.213533032E+00 1.213762348E+00 1.210660399E+00 1.199856081E+00 1.173417152E+00 1.117406723E+00
1.033324570E+01 1.205212545E+00 1.206621566E+00 1.208051482E+00 1.210176556E+00 1.212247754E+00 1.213558363E+00 1.213793705E+00 1.210708217E+00 1.199944463E+00 1.173592305E+00 1.117740751E+00
1.049996187E+01 1.205265485E+00 1.206666995E+00 1.208091647E+00 1.210212877E+00 1.212282469E+00 1.213595421E+00 1.213839515E+00 1.210777974E+00 1.200073302E+00 1.173847552E+00 1.118227755E+00
1.066670514E+01 1.205342917E+00 1.206733455E+00 1.208150411E+00 1.210266013E+00 1.212333245E+00 1.213649561E+00 1.213906318E+00 1.210879509E+00 1.200260525E+00 1.174218327E+00 1.118935558E+00
1.083333839E+01 1.205456027E+00 1.206830567E+00 1.208236275E+00 1.210343632E+00 1.212407367E+00 1.213728471E+00 1.214003454E+00 1.211026694E+00 1.200531314E+00 1.174754282E+00 1.119959612E+00
1.100000000E+01 1.205620919E+00 1.206972191E+00 1.208361495E+00 1.210456797E+00 1.212515325E+00 1.213843136E+00 1.214144077E+00 1.211238857E+00 1.200920354E+00 1.175523591E+00 1.121431432E+00
1.116672606E+01 1.205860592E+00 1.207178135E+00 1.208543565E+00 1.210621273E+00 1.212672016E+00 1.214009016E+00 1.214346435E+00 1.211542232E+00 1.201473935E+00 1.176616717E+00 1.123526397E+00
1.133324570E+01 1.206222265E+00 1.207476356E+00 1.208807193E+00 1.210859273E+00 1.212898310E+00 1.214247480E+00 1.214635123E+00 1.211971085E+00 1.202250879E+00 1.178147518E+00 1.126467096E+00
1.149996187E+01 1.206721529E+00 1.207905617E+00 1.209186606E+00 1.211201500E+00 1.213222838E+00 1.214587267E+00 1.215042116E+00 1.212567786E+00 1.203320501E+00 1.180247455E+00 1.130513010E+00
1.166670514E+01 1.207431397E+00 1.208518230E+00 1.209727996E+00 1.211689282E+00 1.213683722E+00 1.215065659E+00 1.215606767E+00 1.213380346E+00 1.204754428E+00 1.183046107E+00 1.135923782E+00
1.183333839E+01 1.208429761E+00 1.209382163E+00 1.210491398E+00 1.212376102E+00 1.214329647E+00 1.215728543E+00 1.216374029E+00 1.214456107E+00 1.206609684E+00 1.186631898E+00 1.142879371E+00
1.200000000E+01 1.209810519E+00 1.210580873E+00 1.211550629E+00 1.213327466E+00 1.215219216E+00 1.216628591E+00 1.217390031E+00 1.215831332E+00 1.208903626E+00 1.190993536E+00 1.151354100E+00
1.216672606E+01 1.211677854E+00 1.212208707E+00 1.212989504E+00 1.214617479E+00 1.216417361E+00 1.217820678E+00 1.218695540E+00 1.217519704E+00 1.211590016E+00 1.195964361E+00 1.160983617E+00
1.233324570E+01 1.214131918E+00 1.214359555E+00 1.214892428E+00 1.216320766E+00 1.217987902E+00 1.219354602E+00 1.220319173E+00 1.219506648E+00 1.214555640E+00 1.201216986E+00 1.171028794E+00
1.249996187E+01 1.217246744E+00 1.217108572E+00 1.217329304E+00 1.218499794E+00 1.219982772E+00 1.221266356E+00 1.222272924E+00 1.221755520E+00 1.217653044E+00 1.206351252E+00 1.180556978E+00
1.266670514E+01 1.221054305E+00 1.220491114E+00 1.220337996E+00 1.221190521E+00 1.222430648E+00 1.223570541E+00 1.224551103E+00 1.224222654E+00 1.220756235E+00 1.211049983E+00 1.188798671E+00
1.283333839E+01 1.225506966E+00 1.224488240E+00 1.223911726E+00 1.224392142E+00 1.225329707E+00 1.226256952E+00 1.227131935E+00 1.226869187E+00 1.223798374E+00 1.215181852E+00 1.195451855E+00
1.300000000E+01 1.230507427E+00 1.229029036E+00 1.227999605E+00 1.228067258E+00 1.228648944E+00 1.229294228E+00 1.229981907E+00 1.229663463E+00 1.226767694E+00 1.218793391E+00 1.200667426E+00
