T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.264182612E+00 1.216890396E+00 4.729221600E-02 1.256349417E+00 1.214174599E+00 4.217481800E-02 7.833195000E-03 2.715797000E-03
295 1.264830610E+00 1.219703518E+00 4.512709200E-02 1.257904629E+00 1.216983285E+00 4.092134400E-02 6.925981000E-03 2.720233000E-03
300 1.266408796E+00 1.222861871E+00 4.354692500E-02 1.260194430E+00 1.220044189E+00 4.015024100E-02 6.214366000E-03 2.817682000E-03
305 1.268741924E+00 1.225712239E+00 4.302968500E-02 1.263012461E+00 1.222755060E+00 4.025740100E-02 5.729463000E-03 2.957179000E-03
310 1.271349378E+00 1.228989761E+00 4.235961700E-02 1.265856872E+00 1.225697529E+00 4.015934300E-02 5.492506000E-03 3.292232000E-03
315 1.273951025E+00 1.232060020E+00 4.189100500E-02 1.268443085E+00 1.228297611E+00 4.014547400E-02 5.507940000E-03 3.762409000E-03
320 1.275950379E+00 1.234092715E+00 4.185766400E-02 1.270189829E+00 1.229772208E+00 4.041762100E-02 5.760550000E-03 4.320507000E-03
325 1.276666800E+00 1.236148456E+00 4.051834400E-02 1.270441146E+00 1.231071832E+00 3.936931400E-02 6.225654000E-03 5.076624000E-03
330 1.275201395E+00 1.237621779E+00 3.757961600E-02 1.268349149E+00 1.231642218E+00 3.670693100E-02 6.852246000E-03 5.979561000E-03
335 1.269912790E+00 1.237513417E+00 3.239937300E-02 1.262397376E+00 1.230575086E+00 3.182229000E-02 7.515414000E-03 6.938331000E-03
340 1.258137294E+00 1.237244673E+00 2.089262100E-02 1.250107295E+00 1.229184337E+00 2.092295800E-02 8.029999000E-03 8.060336000E-03
