T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.215060725E+00 1.202120516E+00 1.294020900E-02 1.214422567E+00 1.200824098E+00 1.359846900E-02 6.381580000E-04 1.296418000E-03
295 1.212039765E+00 1.202663076E+00 9.376689000E-03 1.211469668E+00 1.201492522E+00 9.977146000E-03 5.700970000E-04 1.170554000E-03
300 1.205224096E+00 1.203901825E+00 1.322271000E-03 1.204712231E+00 1.202804935E+00 1.907296000E-03 5.118650000E-04 1.096890000E-03
305 1.189329795E+00 1.205036377E+00 -1.570658200E-02 1.188895460E+00 1.203982086E+00 -1.508662600E-02 4.343350000E-04 1.054291000E-03
310 1.155918586E+00 1.205225878E+00 -4.930729200E-02 1.155640181E+00 1.204186317E+00 -4.854613600E-02 2.784050000E-04 1.039561000E-03
315 1.091559582E+00 1.202241575E+00 -1.106819930E-01 1.091611847E+00 1.201212861E+00 -1.096010140E-01 -5.226500000E-05 1.028714000E-03
320 1.014055802E+00 1.192786659E+00 -1.787308570E-01 1.013623852E+00 1.191788159E+00 -1.781643070E-01 4.319500000E-04 9.985000000E-04
325 1.014488723E+00 1.167571444E+00 -1.530827210E-01 1.014033324E+00 1.166648265E+00 -1.526149410E-01 4.553990000E-04 9.231790000E-04
330 1.016561837E+00 1.111490201E+00 -9.492836400E-02 1.016013673E+00 1.111050158E+00 -9.503648500E-02 5.481640000E-04 4.400430000E-04
335 1.020778120E+00 1.011899310E+00 8.878810000E-03 1.020033305E+00 1.011262959E+00 8.770346000E-03 7.448150000E-04 6.363510000E-04
340 1.027813082E+00 1.012585221E+00 1.522786100E-02 1.026709346E+00 1.011911959E+00 1.479738700E-02 1.103736000E-03 6.732620000E-04
