fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:22 300.3 38.61 1.000E+000 2.386E+000 1.582E-006 4.337E+002 2.537E+000 5.956E-008 1.792E-004 7.560E-002 1.782E-004 3.391E-006 2.518E-001 3.800E-002 8.901E-005 9.872E-004 
0UL2 9:48 303.7 38.18 1.000E+000 2.325E+000 1.703E-006 4.440E+002 2.502E+000 6.766E-008 1.788E-004 7.681E-002 1.778E-004 3.444E-006 2.522E-001 3.860E-002 8.900E-005 6.383E-004 
0UL3 10:2 306.7 37.8 1.000E+000 2.312E+000 1.723E-006 4.526E+002 2.481E+000 7.464E-008 1.815E-004 7.898E-002 1.805E-004 3.602E-006 2.526E-001 3.970E-002 9.050E-005 2.241E-003 
0UL4 10:25 309.5 37.46 1.000E+000 2.271E+000 1.710E-006 4.603E+002 2.496E+000 7.661E-008 1.811E-004 7.954E-002 1.802E-004 3.628E-006 2.531E-001 4.010E-002 9.026E-005 1.384E-002 
0UL5 10:44 312.5 37.1 1.000E+000 2.239E+000 1.738E-006 4.683E+002 2.474E+000 8.441E-008 1.808E-004 8.013E-002 1.799E-004 3.656E-006 2.536E-001 4.040E-002 9.026E-005 9.218E-004 
0UL6 11:7 315.3 36.77 1.000E+000 2.216E+000 1.808E-006 4.754E+002 2.427E+000 9.644E-008 1.805E-004 8.072E-002 1.797E-004 3.686E-006 2.541E-001 4.080E-002 9.012E-005 1.334E-003 
0UL7 11:23 318.9 36.36 1.000E+000 2.217E+000 1.810E-006 4.845E+002 2.419E+000 1.051E-007 1.851E-004 8.320E-002 1.843E-004 3.912E-006 2.552E-001 4.210E-002 9.270E-005 9.281E-004 
0UL8 11:43 321.7 36.04 1.000E+000 2.223E+000 1.791E-006 4.915E+002 2.411E+000 1.126E-007 1.862E-004 8.392E-002 1.853E-004 3.979E-006 2.559E-001 4.250E-002 9.341E-005 1.215E-003 
0UL9 11:59 324.2 35.76 1.000E+000 2.202E+000 1.833E-006 4.977E+002 2.391E+000 1.204E-007 1.840E-004 8.314E-002 1.832E-004 3.907E-006 2.565E-001 4.220E-002 9.236E-005 1.437E-003 
UL10 12:20 327.8 35.37 1.000E+000 2.148E+000 1.970E-006 5.068E+002 2.357E+000 1.353E-007 1.826E-004 8.271E-002 1.818E-004 3.874E-006 2.576E-001 4.210E-002 9.179E-005 8.374E-004 
UL11 12:45 330.5 35.08 1.000E+000 2.175E+000 1.999E-006 5.138E+002 2.348E+000 1.420E-007 1.847E-004 8.334E-002 1.838E-004 3.963E-006 2.587E-001 4.250E-002 9.303E-005 5.613E-004 
