Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.173894512E+00 1.132197706E+00 4.169680600E-02 1.159928807E+00 1.126519885E+00 3.340892200E-02
1.468000E+10 1.173899126E+00 1.132394592E+00 4.150453400E-02 1.163570955E+00 1.127736785E+00 3.583417000E-02
2.154000E+10 1.173905637E+00 1.132682074E+00 4.122356300E-02 1.171638692E+00 1.128628315E+00 4.301037700E-02
3.162000E+10 1.173915043E+00 1.133100827E+00 4.081421600E-02 1.172363805E+00 1.129921694E+00 4.244211100E-02
4.642000E+10 1.173928586E+00 1.133708693E+00 4.021989300E-02 1.172868621E+00 1.131371045E+00 4.149757600E-02
6.813000E+10 1.173948104E+00 1.134586675E+00 3.936142900E-02 1.173224549E+00 1.132856431E+00 4.036811800E-02
1.000000E+11 1.173976103E+00 1.135845987E+00 3.813011600E-02 1.173482532E+00 1.134545837E+00 3.893669500E-02
1.468000E+11 1.174015819E+00 1.137634640E+00 3.638117900E-02 1.173679305E+00 1.136634480E+00 3.704482500E-02
2.154000E+11 1.174071538E+00 1.140141562E+00 3.392997600E-02 1.173842206E+00 1.139347956E+00 3.449425000E-02
3.162000E+11 1.174148198E+00 1.142685171E+00 3.146302700E-02 1.173991958E+00 1.142548261E+00 3.144369700E-02
4.642000E+11 1.174250920E+00 1.143707200E+00 3.054372000E-02 1.174144511E+00 1.143613128E+00 3.053138300E-02
6.813000E+11 1.176283798E+00 1.144780383E+00 3.150341500E-02 1.174311347E+00 1.144715719E+00 2.959562800E-02
1.000000E+12 1.184075991E+00 1.145671964E+00 3.840402700E-02 1.181627048E+00 1.145627634E+00 3.599941400E-02
1.468000E+12 1.184909120E+00 1.146483398E+00 3.842572200E-02 1.184872250E+00 1.146452939E+00 3.841931100E-02
2.154000E+12 1.185116623E+00 1.147264682E+00 3.785194100E-02 1.185091560E+00 1.147245035E+00 3.784652500E-02
3.162000E+12 1.185427828E+00 1.147907116E+00 3.752071200E-02 1.185411041E+00 1.147893659E+00 3.751738200E-02
4.642000E+12 1.185754540E+00 1.148988216E+00 3.676632400E-02 1.185743105E+00 1.148678060E+00 3.706504500E-02
6.813000E+12 1.196706535E+00 1.15005053E+00 4.665600500E-02 1.196697940E+00 1.15005053E+00 4.664741000E-02
1.000000E+13 1.209167748E+00 1.15112858E+00 5.803916800E-02 1.209161171E+00 1.15112858E+00 5.803259100E-02
