Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.195821210E+00 1.161269652E+00 3.455155800E-02 1.179273917E+00 1.146992329E+00 3.228158800E-02
1.468000E+10 1.195848274E+00 1.161372419E+00 3.447585500E-02 1.184248050E+00 1.151343093E+00 3.290495700E-02
2.154000E+10 1.195887599E+00 1.161521217E+00 3.436638200E-02 1.187823967E+00 1.154534653E+00 3.328931400E-02
3.162000E+10 1.195945282E+00 1.161736210E+00 3.420907200E-02 1.190373411E+00 1.156896460E+00 3.347695100E-02
4.642000E+10 1.196028670E+00 1.162045789E+00 3.398288100E-02 1.192194247E+00 1.158704607E+00 3.348964000E-02
6.813000E+10 1.196148803E+00 1.162484049E+00 3.366475400E-02 1.193517261E+00 1.160181344E+00 3.333591700E-02
1.000000E+11 1.196320628E+00 1.163097773E+00 3.322285500E-02 1.194517675E+00 1.161511292E+00 3.300638300E-02
1.468000E+11 1.196563733E+00 1.163939919E+00 3.262381400E-02 1.195329665E+00 1.162845797E+00 3.248386800E-02
2.154000E+11 1.196901910E+00 1.165063679E+00 3.183823100E-02 1.196057498E+00 1.164307638E+00 3.174986000E-02
3.162000E+11 1.197341173E+00 1.166511862E+00 3.082931100E-02 1.196763435E+00 1.165988004E+00 3.077543100E-02
4.642000E+11 1.197949177E+00 1.168294800E+00 2.965437700E-02 1.197553582E+00 1.167930763E+00 2.962281900E-02
6.813000E+11 1.198721020E+00 1.170475825E+00 2.824519500E-02 1.198449954E+00 1.170221468E+00 2.822848600E-02
1.000000E+12 1.201182925E+00 1.173705495E+00 2.747743000E-02 1.200351844E+00 1.173528085E+00 2.682375900E-02
1.468000E+12 1.204695675E+00 1.175614424E+00 2.908125100E-02 1.204563763E+00 1.175490839E+00 2.907292400E-02
2.154000E+12 1.206206149E+00 1.177475939E+00 2.873021000E-02 1.206117726E+00 1.177389730E+00 2.872799600E-02
3.162000E+12 1.207301059E+00 1.179347107E+00 2.795395200E-02 1.207240341E+00 1.179287124E+00 2.795321700E-02
4.642000E+12 1.213484273E+00 1.181159866E+00 3.232440700E-02 1.213439928E+00 1.181116699E+00 3.232322900E-02
6.813000E+12 1.214421416E+00 1.182518086E+00 3.190333000E-02 1.214390971E+00 1.182490024E+00 3.190094700E-02
1.000000E+13 1.220975694E+00 1.184112581E+00 3.686311300E-02 1.220598411E+00 1.184093096E+00 3.650531500E-02
