Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.181572616E+00 1.136146502E+00 4.542611400E-02 1.162230991E+00 1.131378951E+00 3.085204000E-02
1.468000E+10 1.181579048E+00 1.136218938E+00 4.536011000E-02 1.165245254E+00 1.132930464E+00 3.231479000E-02
2.154000E+10 1.181588354E+00 1.136323471E+00 4.526488300E-02 1.167355260E+00 1.134062619E+00 3.329264100E-02
3.162000E+10 1.181601746E+00 1.136472499E+00 4.512924700E-02 1.172700445E+00 1.134921256E+00 3.777918900E-02
4.642000E+10 1.181621162E+00 1.136683062E+00 4.493810000E-02 1.179206832E+00 1.135619842E+00 4.358699000E-02
6.813000E+10 1.181649153E+00 1.136975242E+00 4.467391100E-02 1.179998437E+00 1.136246738E+00 4.375169900E-02
1.000000E+11 1.181689424E+00 1.137371948E+00 4.431747600E-02 1.180561994E+00 1.136872649E+00 4.368934500E-02
1.468000E+11 1.181746534E+00 1.137894122E+00 4.385241200E-02 1.180977066E+00 1.137551623E+00 4.342544300E-02
2.154000E+11 1.181826550E+00 1.138554489E+00 4.327206100E-02 1.181301629E+00 1.138319313E+00 4.298231600E-02
3.162000E+11 1.181936406E+00 1.140938543E+00 4.099786300E-02 1.181578418E+00 1.140344648E+00 4.123377000E-02
4.642000E+11 1.182083288E+00 1.144772902E+00 3.731038600E-02 1.181839171E+00 1.144269251E+00 3.756992000E-02
6.813000E+11 1.182272800E+00 1.149864104E+00 3.240869600E-02 1.182106351E+00 1.149420577E+00 3.268577400E-02
1.000000E+12 1.182506519E+00 1.152471688E+00 3.003483100E-02 1.182393027E+00 1.152413324E+00 2.997970300E-02
1.468000E+12 1.182779331E+00 1.153297376E+00 2.948195500E-02 1.182701940E+00 1.153257322E+00 2.944461800E-02
2.154000E+12 1.183058494E+00 1.154320301E+00 2.873819300E-02 1.182955555E+00 1.154181276E+00 2.877427900E-02
3.162000E+12 1.193597123E+00 1.155201577E+00 3.839554600E-02 1.193473876E+00 1.155171152E+00 3.830272400E-02
4.642000E+12 1.194182089E+00 1.156028223E+00 3.815386600E-02 1.194074197E+00 1.156013939E+00 3.806025800E-02
6.813000E+12 1.194394527E+00 1.156546644E+00 3.784788300E-02 1.194287333E+00 1.156537738E+00 3.774959500E-02
1.000000E+13 1.194753837E+00 1.15678832E+00 3.796551700E-02 1.194703617E+00 1.15752948E+00 3.717413700E-02
