Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.192214681E+00 1.157049090E+00 3.516559100E-02 1.140592265E+00 1.145271399E+00 -4.679134000E-03
1.468000E+10 1.192296883E+00 1.157145149E+00 3.515173400E-02 1.161535884E+00 1.148909824E+00 1.262606000E-02
2.154000E+10 1.192417336E+00 1.157285663E+00 3.513167300E-02 1.174500071E+00 1.151568017E+00 2.293205400E-02
3.162000E+10 1.192593734E+00 1.157487944E+00 3.510579000E-02 1.185300501E+00 1.153536806E+00 3.176369500E-02
4.642000E+10 1.192851773E+00 1.157777327E+00 3.507444600E-02 1.187280123E+00 1.155054638E+00 3.222548500E-02
6.813000E+10 1.193228646E+00 1.158186452E+00 3.504219400E-02 1.188363228E+00 1.156312724E+00 3.205050400E-02
1.000000E+11 1.193777797E+00 1.158757021E+00 3.502077600E-02 1.189173678E+00 1.157467660E+00 3.170601800E-02
1.468000E+11 1.194575399E+00 1.159534208E+00 3.504119100E-02 1.190481361E+00 1.158646105E+00 3.183525600E-02
2.154000E+11 1.195079884E+00 1.160562346E+00 3.451753800E-02 1.192734968E+00 1.159949535E+00 3.278543300E-02
3.162000E+11 1.195431606E+00 1.161872309E+00 3.355929700E-02 1.194941583E+00 1.161448491E+00 3.349309200E-02
4.642000E+11 1.195897452E+00 1.163461730E+00 3.243572200E-02 1.195562436E+00 1.163167849E+00 3.239458700E-02
6.813000E+11 1.196491525E+00 1.165325882E+00 3.116564300E-02 1.196262344E+00 1.165121388E+00 3.114095600E-02
1.000000E+12 1.197213868E+00 1.168173780E+00 2.904008800E-02 1.197057036E+00 1.168031649E+00 2.902538700E-02
1.468000E+12 1.199824221E+00 1.169943752E+00 2.988046900E-02 1.199309120E+00 1.169844875E+00 2.946424500E-02
2.154000E+12 1.204318521E+00 1.171491457E+00 3.282706400E-02 1.204343999E+00 1.171422864E+00 3.292113500E-02
3.162000E+12 1.205258075E+00 1.172872763E+00 3.238531200E-02 1.205141259E+00 1.172825201E+00 3.231605800E-02
4.642000E+12 1.206092423E+00 1.174371675E+00 3.172074800E-02 1.206027553E+00 1.174338788E+00 3.168876500E-02
6.813000E+12 1.216522996E+00 1.179265824E+00 3.725717200E-02 1.216493682E+00 1.179071744E+00 3.742193800E-02
1.000000E+13 1.217112234E+00 1.186665133E+00 3.044710100E-02 1.217093805E+00 1.186648002E+00 3.044580300E-02
