T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.207281633E+00 1.201823543E+00 5.458090000E-03 1.207267411E+00 1.201786491E+00 5.480920000E-03 1.422200000E-05 3.705200000E-05
290 1.549996187E+01 1.234670513E+00 1.211677854E+00 2.299265900E-02 1.234612048E+00 1.211599091E+00 2.301295700E-02 5.846500000E-05 7.876300000E-05
290 1.600000000E+01 1.260795872E+00 1.228468880E+00 3.232699200E-02 1.260566322E+00 1.228322006E+00 3.224431600E-02 2.295500000E-04 1.468740000E-04
290 1.649996187E+01 1.294213418E+00 1.238328158E+00 5.588526000E-02 1.293318891E+00 1.238046624E+00 5.527226700E-02 8.945270000E-04 2.815340000E-04
290 1.700000000E+01 1.339090776E+00 1.269442594E+00 6.964818200E-02 1.335749837E+00 1.268877503E+00 6.687233400E-02 3.340939000E-03 5.650910000E-04
295 1.500000000E+01 1.201773030E+00 1.069911461E+00 1.318615690E-01 1.201761376E+00 1.069863529E+00 1.318978470E-01 1.165400000E-05 4.793200000E-05
295 1.549996187E+01 1.234771521E+00 1.069573381E+00 1.651981400E-01 1.234720583E+00 1.069480895E+00 1.652396880E-01 5.093800000E-05 9.248600000E-05
295 1.600000000E+01 1.260793755E+00 1.069275393E+00 1.915183620E-01 1.260592558E+00 1.069116953E+00 1.914756050E-01 2.011970000E-04 1.584400000E-04
295 1.649996187E+01 1.293252187E+00 1.073512849E+00 2.197393380E-01 1.292447885E+00 1.073246767E+00 2.192011180E-01 8.043020000E-04 2.660820000E-04
295 1.700000000E+01 1.337232994E+00 1.081196716E+00 2.560362780E-01 1.334103852E+00 1.080766335E+00 2.533375170E-01 3.129142000E-03 4.303810000E-04
300 1.500000000E+01 1.189612408E+00 1.200613698E+00 -1.100129000E-02 1.189603886E+00 1.200584328E+00 -1.098044200E-02 8.522000000E-06 2.937000000E-05
300 1.549996187E+01 1.234899911E+00 1.212989504E+00 2.191040700E-02 1.234854803E+00 1.212924491E+00 2.193031200E-02 4.510800000E-05 6.501300000E-05
300 1.600000000E+01 1.261599305E+00 1.230613750E+00 3.098555500E-02 1.261422713E+00 1.230486508E+00 3.093620500E-02 1.765920000E-04 1.272420000E-04
300 1.649996187E+01 1.293392838E+00 1.240923382E+00 5.246945600E-02 1.292676659E+00 1.240691126E+00 5.198553300E-02 7.161790000E-04 2.322560000E-04
300 1.700000000E+01 1.336218116E+00 1.270993079E+00 6.522503700E-02 1.333332546E+00 1.270518468E+00 6.281407800E-02 2.885570000E-03 4.746110000E-04
305 1.500000000E+01 1.163904184E+00 1.056071125E+00 1.078330590E-01 1.163900749E+00 1.056037846E+00 1.078629030E-01 3.435000000E-06 3.327900000E-05
305 1.549996187E+01 1.234394265E+00 1.082315785E+00 1.520784800E-01 1.234353459E+00 1.082216839E+00 1.521366200E-01 4.080600000E-05 9.894600000E-05
305 1.600000000E+01 1.263099423E+00 1.084808814E+00 1.782906090E-01 1.262942451E+00 1.084630653E+00 1.783117980E-01 1.569720000E-04 1.781610000E-04
305 1.649996187E+01 1.294567428E+00 1.089930617E+00 2.046368110E-01 1.293932163E+00 1.089629947E+00 2.043022160E-01 6.352650000E-04 3.006700000E-04
305 1.700000000E+01 1.336191683E+00 1.098454138E+00 2.377375450E-01 1.333566772E+00 1.097972362E+00 2.355944100E-01 2.624911000E-03 4.817760000E-04
310 1.500000000E+01 1.113715421E+00 1.193305959E+00 -7.959053800E-02 1.113721358E+00 1.193282448E+00 -7.956109000E-02 -5.937000000E-06 2.351100000E-05
310 1.549996187E+01 1.231770255E+00 1.216417361E+00 1.535289400E-02 1.231732815E+00 1.216358096E+00 1.537471900E-02 3.744000000E-05 5.926500000E-05
310 1.600000000E+01 1.265137564E+00 1.234728203E+00 3.040936100E-02 1.264995001E+00 1.234612022E+00 3.038297900E-02 1.425630000E-04 1.161810000E-04
310 1.649996187E+01 1.295503679E+00 1.246691908E+00 4.881177100E-02 1.294937859E+00 1.246479930E+00 4.845792900E-02 5.658200000E-04 2.119780000E-04
