T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.214949110E+00 1.202066121E+00 1.288298900E-02 1.214026345E+00 1.200206458E+00 1.381988700E-02 9.227650000E-04 1.859663000E-03
295 1.211885193E+00 1.202615849E+00 9.269344000E-03 1.211058803E+00 1.200934750E+00 1.012405300E-02 8.263900000E-04 1.681099000E-03
300 1.204964860E+00 1.203859808E+00 1.105052000E-03 1.204220614E+00 1.202281855E+00 1.938759000E-03 7.442460000E-04 1.577953000E-03
305 1.188847531E+00 1.204995913E+00 -1.614838200E-02 1.188213746E+00 1.203475702E+00 -1.526195600E-02 6.337850000E-04 1.520211000E-03
310 1.155010258E+00 1.205179570E+00 -5.016931200E-02 1.154601633E+00 1.203676461E+00 -4.907482800E-02 4.086250000E-04 1.503109000E-03
315 1.089959763E+00 1.202171623E+00 -1.122118600E-01 1.090031402E+00 1.200679639E+00 -1.106482370E-01 -7.163900000E-05 1.491984000E-03
320 1.014043165E+00 1.192652663E+00 -1.786094980E-01 1.013420993E+00 1.191200539E+00 -1.777795460E-01 6.221720000E-04 1.452124000E-03
325 1.014504011E+00 1.167290938E+00 -1.527869270E-01 1.013846866E+00 1.165927603E+00 -1.520807370E-01 6.571450000E-04 1.363335000E-03
330 1.016612911E+00 1.110917487E+00 -9.430457600E-02 1.015820700E+00 1.110239555E+00 -9.441885500E-02 7.922110000E-04 6.779320000E-04
335 1.020875662E+00 1.011889001E+00 8.986661000E-03 1.019798654E+00 1.010981589E+00 8.817065000E-03 1.077008000E-03 9.074120000E-04
340 1.027969185E+00 1.012586919E+00 1.538226600E-02 1.026374431E+00 1.011625744E+00 1.474868700E-02 1.594754000E-03 9.611750000E-04
