fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0DL1 9:12:02 308.2 37.62 1.000E+000 1.234E+000 2.731E-010 4.510E+002 2.615E+000 3.986E-006 1.860E-004 8.001E-002 1.855E-004 3.759E-006 2.533E-001 4.030E-002 9.305E-005 3.655E-004 
0DL2 9:14:06 308.2 37.62 1.000E+000 1.244E+000 2.742E-010 4.510E+002 2.614E+000 3.983E-006 1.860E-004 8.002E-002 1.855E-004 3.760E-006 2.532E-001 4.030E-002 9.306E-005 1.210E-003 
0DL3 9:16:12 308.3 37.61 1.000E+000 1.239E+000 2.776E-010 4.513E+002 2.619E+000 4.029E-006 1.862E-004 8.008E-002 1.856E-004 3.765E-006 2.533E-001 4.030E-002 9.320E-005 1.278E-003 
0DL4 9:18:18 308.3 37.61 1.000E+000 1.291E+000 2.849E-010 4.513E+002 2.635E+000 4.134E-006 1.865E-004 8.015E-002 1.859E-004 3.774E-006 2.533E-001 4.040E-002 9.319E-005 2.312E-003 
0DL5 9:20:40 308.3 37.61 1.000E+000 1.255E+000 2.802E-010 4.513E+002 2.643E+000 4.192E-006 1.865E-004 8.012E-002 1.859E-004 3.773E-006 2.533E-001 4.040E-002 9.317E-005 5.673E-004 
0DL6 9:23:12 308.2 37.62 1.000E+000 1.237E+000 2.720E-010 4.510E+002 2.613E+000 3.970E-006 1.861E-004 8.003E-002 1.855E-004 3.760E-006 2.532E-001 4.030E-002 9.307E-005 6.503E-004 
0DL7 9:25:24 308.2 37.62 1.000E+000 1.243E+000 2.729E-010 4.510E+002 2.612E+000 3.939E-006 1.858E-004 7.995E-002 1.853E-004 3.751E-006 2.532E-001 4.030E-002 9.284E-005 5.332E-004 
0DL8 9:27:56 308.2 37.62 1.000E+000 1.235E+000 2.709E-010 4.510E+002 2.608E+000 3.941E-006 1.859E-004 7.999E-002 1.854E-004 3.755E-006 2.532E-001 4.030E-002 9.294E-005 4.958E-004 
0DL9 9:30:18 308.3 37.61 1.000E+000 1.247E+000 2.778E-010 4.513E+002 2.629E+000 4.085E-006 1.866E-004 8.024E-002 1.861E-004 3.781E-006 2.533E-001 4.040E-002 9.337E-005 9.210E-004 
0L00 8:20:38 293.7 39.48 1.000E+000 1.064E+000 2.583E-011 4.112E+002 2.735E+000 2.205E-006 1.821E-004 7.316E-002 1.816E-004 3.341E-006 2.515E-001 3.670E-002 9.077E-005 1.033E-003 
