N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 290 1.500E-4 1.249655218E+00 1.264631747E+00
1.468000E+10 1.000E+17 290 1.500E-4 1.254295744E+00 1.265340462E+00
2.154000E+10 1.000E+17 290 1.500E-4 1.257805729E+00 1.265909121E+00
3.162000E+10 1.000E+17 290 1.500E-4 1.260975432E+00 1.266848453E+00
4.642000E+10 1.000E+17 290 1.500E-4 1.263965033E+00 1.268284103E+00
6.813000E+10 1.000E+17 290 1.500E-4 1.266792193E+00 1.269963878E+00
1.000000E+11 1.000E+17 290 1.500E-4 1.269787963E+00 1.272155151E+00
1.468000E+11 1.000E+17 290 1.500E-4 1.273045766E+00 1.274860997E+00
2.154000E+11 1.000E+17 290 1.500E-4 1.276511407E+00 1.277934454E+00
3.162000E+11 1.000E+17 290 1.500E-4 1.280413323E+00 1.281560369E+00
4.642000E+11 1.000E+17 290 1.500E-4 1.284431556E+00 1.285373172E+00
6.813000E+11 1.000E+17 290 1.500E-4 1.288852395E+00 1.289640523E+00
1.000000E+12 1.000E+17 290 1.500E-4 1.293806726E+00 1.294471590E+00
1.468000E+12 1.000E+17 290 1.500E-4 1.299188532E+00 1.299753744E+00
2.154000E+12 1.000E+17 290 1.500E-4 1.304587235E+00 1.305068768E+00
3.162000E+12 1.000E+17 290 1.500E-4 1.310640482E+00 1.311049788E+00
4.642000E+12 1.000E+17 290 1.500E-4 1.316881709E+00 1.317229174E+00
6.813000E+12 1.000E+17 290 1.500E-4 1.323452630E+00 1.323745869E+00
1.000000E+13 1.000E+17 290 1.500E-4 1.330239883E+00 1.330486453E+00
