N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.036786203E+00 1.032794680E+00 1.029461419E+00 1.026812704E+00
1.600000000E+01 1.249962159E+00 1.248891734E+00 1.246762682E+00 1.247717689E+00
1.700000000E+01 1.348449303E+00 1.347399177E+00 1.346274494E+00 1.346287815E+00
1.549996187E+01 1.012272187E+00 1.011243920E+00 1.012500890E+00 1.020253085E+00
1.649996187E+01 1.306136429E+00 1.305624517E+00 1.304705753E+00 1.304021069E+00
1.674996808E+01 1.327769796E+00 1.325681475E+00 1.325493198E+00 1.324935202E+00
1.624993176E+01 1.284093085E+00 1.282799312E+00 1.281775382E+00 1.280793085E+00
1.574996808E+01 1.175425664E+00 1.174845224E+00 1.178266218E+00 1.180673813E+00
1.524993176E+01 1.017261045E+00 1.015562633E+00 1.014306823E+00 1.013406491E+00
