fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 9:47:48 297 39.04 1.000E+000 9.600E-001 3.149E-006 3.800E+003 3.121E+000 6.665E-009 2.230E-003 
0002 9:50:52 297 39.04 1.000E+000 9.600E-001 3.247E-006 3.800E+003 3.124E+000 6.676E-009 2.142E-003 
0003 9:54:26 297 39.04 1.000E+000 9.600E-001 3.254E-006 3.800E+003 3.118E+000 6.681E-009 2.085E-003 
0004 10:00:54 297 39.04 1.000E+000 9.600E-001 3.470E-006 3.800E+003 3.111E+000 6.712E-009 2.671E-003 
0005 10:04:32 296.9 39.05 1.000E+000 9.600E-001 2.823E-006 3.800E+003 3.115E+000 6.612E-009 1.929E-003 
0006 10:09:50 296.9 39.05 1.000E+000 9.600E-001 2.885E-006 3.800E+003 3.111E+000 6.637E-009 2.077E-003 
0007 10:12:58 296.9 39.05 1.000E+000 9.600E-001 2.835E-006 3.800E+003 3.112E+000 6.620E-009 1.019E-002 
0008 10:17:36 296.9 39.05 1.000E+000 9.600E-001 2.831E-006 3.800E+003 3.109E+000 6.628E-009 2.007E-003 
0009 10:21:48 297 39.04 1.000E+000 9.600E-001 2.805E-006 3.800E+003 3.117E+000 6.620E-009 2.072E-003 
0010 10:24:20 297 39.04 1.000E+000 9.600E-001 2.787E-006 3.800E+003 3.120E+000 6.588E-009 2.157E-003 
0011 10:28:38 297.1 39.02 1.000E+000 9.600E-001 2.879E-006 3.800E+003 3.115E+000 6.666E-009 1.946E-003 
0012 10:30:52 297 39.04 1.000E+000 9.600E-001 2.862E-006 3.800E+003 3.116E+000 6.593E-009 2.021E-003 
0013 10:32:48 297 39.04 1.000E+000 9.600E-001 2.897E-006 3.800E+003 3.111E+000 6.597E-009 4.000E-003 
