T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 4.483040E-1 3.733058E-1 7.798920E+1 2.610380E+1 3.750100E-1 3.480403E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 2.300E-4 1.778E+15
315 002_315 36.807 4.474250E-1 3.729521E-1 7.795890E+1 2.601770E+1 3.741890E-1 3.476540E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 2.300E-4 1.778E+15
315 003_315 36.807 4.461940E-1 3.724357E-1 7.791460E+1 2.589550E+1 3.730370E-1 3.470898E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 2.300E-4 1.778E+15
315 004_315 36.807 4.445020E-1 3.716837E-1 7.785050E+1 2.572410E+1 3.714360E-1 3.462783E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 2.300E-4 1.778E+15
315 005_315 36.807 4.422270E-1 3.705926E-1 7.775950E+1 2.548740E+1 3.692480E-1 3.451255E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 2.300E-4 1.778E+15
315 006_315 36.807 4.392010E-1 3.690176E-1 7.764230E+1 2.516750E+1 3.663770E-1 3.434634E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 2.300E-4 1.778E+15
315 007_315 36.807 4.352520E-1 3.667612E-1 7.750550E+1 2.474500E+1 3.627250E-1 3.410983E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 2.300E-4 1.778E+15
315 008_315 36.807 4.305000E-1 3.635631E-1 7.731460E+1 2.420170E+1 3.582130E-1 3.378105E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 2.300E-4 1.778E+15
315 009_315 36.807 4.247330E-1 3.590977E-1 7.711010E+1 2.352180E+1 3.528810E-1 3.332821E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 2.300E-4 1.778E+15
315 010_315 36.807 4.182620E-1 3.529901E-1 7.685570E+1 2.269430E+1 3.468260E-1 3.271709E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 2.300E-4 1.778E+15
315 011_315 36.807 4.111670E-1 3.448636E-1 7.657020E+1 2.171480E+1 3.402050E-1 3.191426E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 2.300E-4 1.778E+15
