Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.261329640E+00 1.216286873E+00 4.504276700E-02 1.243817405E+00 1.207307648E+00 3.650975700E-02 1.751223500E-02 8.979225000E-03
1.468000E+10 1.261393069E+00 1.216401631E+00 4.499143800E-02 1.247638181E+00 1.209855416E+00 3.778276500E-02 1.375488800E-02 6.546215000E-03
2.154000E+10 1.261485711E+00 1.216568174E+00 4.491753700E-02 1.250903272E+00 1.211849656E+00 3.905361600E-02 1.058243900E-02 4.718518000E-03
3.162000E+10 1.261620835E+00 1.216808791E+00 4.481204400E-02 1.253649702E+00 1.213439496E+00 4.021020600E-02 7.971133000E-03 3.369295000E-03
4.642000E+10 1.261817461E+00 1.217154146E+00 4.466331500E-02 1.255926269E+00 1.214763436E+00 4.116283300E-02 5.891192000E-03 2.390710000E-03
6.813000E+10 1.262102521E+00 1.217645220E+00 4.445730100E-02 1.257813376E+00 1.215953118E+00 4.186025800E-02 4.289145000E-03 1.692102000E-03
1.000000E+11 1.262513566E+00 1.218334586E+00 4.417898000E-02 1.259421926E+00 1.217134697E+00 4.228722900E-02 3.091640000E-03 1.199889000E-03
1.468000E+11 1.263101738E+00 1.219286008E+00 4.381573000E-02 1.260883484E+00 1.218429251E+00 4.245423300E-02 2.218254000E-03 8.567570000E-04
2.154000E+11 1.263934395E+00 1.220570862E+00 4.336353300E-02 1.262341230E+00 1.219951354E+00 4.238987600E-02 1.593165000E-03 6.195080000E-04
3.162000E+11 1.265096047E+00 1.222260710E+00 4.283533700E-02 1.263944218E+00 1.221804250E+00 4.213996800E-02 1.151829000E-03 4.564600000E-04
4.642000E+11 1.266685517E+00 1.224416415E+00 4.226910200E-02 1.265842556E+00 1.224071672E+00 4.177088400E-02 8.429610000E-04 3.447430000E-04
6.813000E+11 1.268806763E+00 1.227076541E+00 4.173022200E-02 1.268179095E+00 1.226808539E+00 4.137055600E-02 6.276680000E-04 2.680020000E-04
1.000000E+12 1.271551879E+00 1.230249269E+00 4.130261000E-02 1.271074526E+00 1.230034634E+00 4.103989200E-02 4.773530000E-04 2.146350000E-04
1.468000E+12 1.274978203E+00 1.233911904E+00 4.106629900E-02 1.274606778E+00 1.233735372E+00 4.087140600E-02 3.714250000E-04 1.765320000E-04
2.154000E+12 1.279087275E+00 1.238020098E+00 4.106717700E-02 1.278791921E+00 1.237871899E+00 4.092002200E-02 2.953540000E-04 1.481990000E-04
3.162000E+12 1.283817608E+00 1.242523708E+00 4.129390000E-02 1.283578484E+00 1.242397624E+00 4.118086000E-02 2.391240000E-04 1.260840000E-04
4.642000E+12 1.289059618E+00 1.247380565E+00 4.167905300E-02 1.288863557E+00 1.247272558E+00 4.159099900E-02 1.960610000E-04 1.080070000E-04
6.813000E+12 1.294687387E+00 1.252560091E+00 4.212729600E-02 1.294525477E+00 1.252467400E+00 4.205807700E-02 1.619100000E-04 9.269100000E-05
1.000000E+13 1.300588493E+00 1.258037322E+00 4.255117100E-02 1.300454447E+00 1.257957917E+00 4.249653000E-02 1.340460000E-04 7.940500000E-05
