Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.246784590E+00 1.228539664E+00 1.824492600E-02 1.214523170E+00 1.196357943E+00 1.816522700E-02 3.226142000E-02 3.218172100E-02
1.468000E+10 1.247104807E+00 1.228707496E+00 1.839731100E-02 1.224134010E+00 1.205702023E+00 1.843198700E-02 2.297079700E-02 2.300547300E-02
2.154000E+10 1.247568837E+00 1.228951498E+00 1.861733900E-02 1.231421085E+00 1.212730038E+00 1.869104700E-02 1.614775200E-02 1.622146000E-02
3.162000E+10 1.248237233E+00 1.229304693E+00 1.893254000E-02 1.236994289E+00 1.217983573E+00 1.901071600E-02 1.124294400E-02 1.132112000E-02
4.642000E+10 1.249191916E+00 1.229812772E+00 1.937914400E-02 1.241420065E+00 1.221971621E+00 1.944844400E-02 7.771851000E-03 7.841151000E-03
6.813000E+10 1.250538943E+00 1.230537079E+00 2.000186400E-02 1.245195587E+00 1.225136928E+00 2.005865900E-02 5.343356000E-03 5.400151000E-03
1.000000E+11 1.252407017E+00 1.231556630E+00 2.085038700E-02 1.248748251E+00 1.227853475E+00 2.089477600E-02 3.658766000E-03 3.703155000E-03
1.468000E+11 1.254936163E+00 1.232966661E+00 2.196950200E-02 1.252438263E+00 1.230435702E+00 2.200256100E-02 2.497900000E-03 2.530959000E-03
2.154000E+11 1.258250126E+00 1.234870451E+00 2.337967500E-02 1.256547792E+00 1.233145266E+00 2.340252600E-02 1.702334000E-03 1.725185000E-03
3.162000E+11 1.262410144E+00 1.237360621E+00 2.504952300E-02 1.261250247E+00 1.236187173E+00 2.506307400E-02 1.159897000E-03 1.173448000E-03
4.642000E+11 1.267360074E+00 1.240489281E+00 2.687079300E-02 1.266568270E+00 1.239692112E+00 2.687615800E-02 7.918040000E-04 7.971690000E-04
6.813000E+11 1.272895592E+00 1.244233651E+00 2.866194100E-02 1.272352592E+00 1.243691993E+00 2.866059900E-02 5.430000000E-04 5.416580000E-04
1.000000E+12 1.278697627E+00 1.248475254E+00 3.022237300E-02 1.278322428E+00 1.248106090E+00 3.021633800E-02 3.751990000E-04 3.691640000E-04
1.468000E+12 1.284434684E+00 1.253012626E+00 3.142205800E-02 1.284172704E+00 1.252759187E+00 3.141351700E-02 2.619800000E-04 2.534390000E-04
2.154000E+12 1.289872298E+00 1.257612610E+00 3.225968800E-02 1.289686816E+00 1.257436350E+00 3.225046600E-02 1.854820000E-04 1.762600000E-04
3.162000E+12 1.294913685E+00 1.262077204E+00 3.283648100E-02 1.294779953E+00 1.261952265E+00 3.282768800E-02 1.337320000E-04 1.249390000E-04
4.642000E+12 1.299565308E+00 1.266289989E+00 3.327531900E-02 1.299466632E+00 1.266199247E+00 3.326738500E-02 9.867600000E-05 9.074200000E-05
6.813000E+12 1.303883306E+00 1.270222788E+00 3.366051800E-02 1.303808488E+00 1.270155071E+00 3.365341700E-02 7.481800000E-05 6.771700000E-05
1.000000E+13 1.307941027E+00 1.273911701E+00 3.402932600E-02 1.307882638E+00 1.273859722E+00 3.402291600E-02 5.838900000E-05 5.197900000E-05
