N x
1.6120175E+0 1.1350868E+21
1.5986995E+0 1.1327776E+21
1.5852146E+0 1.1462434E+21
1.5719898E+0 1.1626223E+21
1.5586565E+0 1.1707673E+21
1.5453923E+0 1.1731817E+21
1.5318833E+0 1.1603513E+21
1.5180839E+0 1.1486995E+21
1.5040476E+0 1.1537192E+21
1.4901138E+0 1.1560610E+21
1.4758693E+0 1.1592393E+21
1.4617456E+0 1.1645821E+21
1.4473546E+0 1.1446519E+21
1.4324434E+0 1.1371027E+21
1.4175564E+0 1.1529675E+21
1.4027472E+0 1.1497694E+21
1.3874572E+0 1.1387235E+21
1.3720248E+0 1.1514317E+21
1.3567354E+0 1.1434662E+21
1.3407305E+0 1.1383412E+21
1.3249357E+0 1.1454766E+21
1.3087449E+0 1.0652219E+21
1.2900872E+0 1.0685128E+21
1.2735635E+0 1.1407185E+21
1.2566727E+0 1.1291928E+21
1.2393534E+0 1.1359721E+21
1.2221998E+0 1.1309421E+21
1.2042271E+0 1.1208277E+21
1.1862393E+0 1.1325302E+21
1.1680963E+0 1.1274833E+21
1.1493764E+0 1.1108479E+21
1.1300718E+0 1.1039434E+21
1.1104651E+0 1.1183430E+21
1.0909909E+0 1.1100397E+21
1.0703655E+0 1.1012169E+21
1.0498143E+0 1.1030312E+21
1.0284339E+0 1.0941540E+21
1.0066727E+0 1.0943191E+21
9.8436253E-1 1.0879577E+21
9.6133479E-1 1.0884628E+21
9.3796888E-1 1.0936878E+21
