N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.187462953E+00 1.187599501E+00 1.186938654E+00 1.182817071E+00 1.170085387E+00 1.136978414E+00 1.064212684E+00 1.010494401E+00 1.011914260E+00 1.015252089E+00 1.021154262E+00
1.600000000E+01 1.201718754E+00 1.204030715E+00 1.206063823E+00 1.207368532E+00 1.208316124E+00 1.208405099E+00 1.207099808E+00 1.205107029E+00 1.201933142E+00 1.196558974E+00 1.189700474E+00
1.700000000E+01 1.212765500E+00 1.212660573E+00 1.210539361E+00 1.205909977E+00 1.200380306E+00 1.193303907E+00 1.183864163E+00 1.173816779E+00 1.162966620E+00 1.150443404E+00 1.137147000E+00
1.549996187E+01 1.192318451E+00 1.194477650E+00 1.196109777E+00 1.198068423E+00 1.199179825E+00 1.198908190E+00 1.196570875E+00 1.189392252E+00 1.171877954E+00 1.134507518E+00 1.062677931E+00
1.649996187E+01 1.199654566E+00 1.201558209E+00 1.202279470E+00 1.202504741E+00 1.201681656E+00 1.198956641E+00 1.195626687E+00 1.190910006E+00 1.184132365E+00 1.177218801E+00 1.169498601E+00
1.674996808E+01 1.202906878E+00 1.203760930E+00 1.203225209E+00 1.201784769E+00 1.199037626E+00 1.194045596E+00 1.188298453E+00 1.181159749E+00 1.171992408E+00 1.162901183E+00 1.153177329E+00
1.624993176E+01 1.201214329E+00 1.203652483E+00 1.205525327E+00 1.206267181E+00 1.206504783E+00 1.205799998E+00 1.203365402E+00 1.200371915E+00 1.196169175E+00 1.190077049E+00 1.183527440E+00
1.574996808E+01 1.197872459E+00 1.199645926E+00 1.201658912E+00 1.203473236E+00 1.204688952E+00 1.204622177E+00 1.204699899E+00 1.202701784E+00 1.197818164E+00 1.188856319E+00 1.170692345E+00
1.524993176E+01 1.190153764E+00 1.191565437E+00 1.192976046E+00 1.193733317E+00 1.192666202E+00 1.187039556E+00 1.171429859E+00 1.134180160E+00 1.058254151E+00 1.007611434E+00 1.008667791E+00
