T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.205699016E+00 1.212597474E+00 1.219985237E+00 1.231295032E+00 1.241149898E+00 1.247468145E+00 1.254200788E+00 1.266952650E+00 1.286624385E+00
295 1.204182191E+00 1.211810239E+00 1.219548736E+00 1.230219147E+00 1.240636860E+00 1.247317965E+00 1.253802732E+00 1.266130492E+00 1.286026049E+00
300 1.203145728E+00 1.211722647E+00 1.219337761E+00 1.230306265E+00 1.240953461E+00 1.247877830E+00 1.253904967E+00 1.265964388E+00 1.285382027E+00
305 1.201300458E+00 1.211993408E+00 1.220549880E+00 1.231173399E+00 1.241775430E+00 1.248899498E+00 1.255329329E+00 1.267163124E+00 1.285835079E+00
310 1.197089215E+00 1.211988341E+00 1.221384267E+00 1.232641940E+00 1.243377848E+00 1.250858674E+00 1.257482038E+00 1.269164657E+00 1.287467690E+00
315 1.186658937E+00 1.210615257E+00 1.222288860E+00 1.234038083E+00 1.245367515E+00 1.253304788E+00 1.259903479E+00 1.271464800E+00 1.289928337E+00
320 1.162641768E+00 1.206097064E+00 1.222741342E+00 1.235746455E+00 1.247396530E+00 1.255822431E+00 1.263149036E+00 1.274691324E+00 1.292736541E+00
325 1.112986619E+00 1.194361454E+00 1.221455913E+00 1.236998948E+00 1.249528908E+00 1.258725176E+00 1.266470041E+00 1.278093632E+00 1.296231628E+00
330 1.025648037E+00 1.168354453E+00 1.216328812E+00 1.237076193E+00 1.251399501E+00 1.261438658E+00 1.269615093E+00 1.281396709E+00 1.300222728E+00
335 1.018204421E+00 1.116671628E+00 1.203816733E+00 1.235248327E+00 1.252264623E+00 1.263670910E+00 1.272959233E+00 1.285290585E+00 1.303446734E+00
340 1.020452849E+00 1.028626015E+00 1.177034239E+00 1.228966425E+00 1.251942317E+00 1.265258631E+00 1.275988450E+00 1.288812275E+00 1.306965342E+00
