T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.202132464E+00 1.208544874E+00 1.215445856E+00 1.226391017E+00 1.236023572E+00 1.242134786E+00 1.248564457E+00 1.260990888E+00 1.280390976E+00
295 1.201013460E+00 1.208198260E+00 1.215469386E+00 1.225785021E+00 1.235975033E+00 1.242434318E+00 1.248631208E+00 1.260612966E+00 1.280274245E+00
300 1.200274073E+00 1.208499924E+00 1.215674364E+00 1.226290961E+00 1.236698123E+00 1.243417303E+00 1.249210416E+00 1.260954213E+00 1.280083036E+00
305 1.198562423E+00 1.209036098E+00 1.217215042E+00 1.227510948E+00 1.237896145E+00 1.244841482E+00 1.251034639E+00 1.262587526E+00 1.281015438E+00
310 1.194116307E+00 1.209207145E+00 1.218298683E+00 1.229247176E+00 1.239770016E+00 1.247084589E+00 1.253508576E+00 1.264928189E+00 1.282951320E+00
315 1.182611062E+00 1.207834907E+00 1.219346337E+00 1.230816927E+00 1.241939918E+00 1.249727952E+00 1.256170511E+00 1.267513858E+00 1.285719609E+00
320 1.155753954E+00 1.202982127E+00 1.219828247E+00 1.232593493E+00 1.244042605E+00 1.252334329E+00 1.259526328E+00 1.270866611E+00 1.288670492E+00
325 1.100205161E+00 1.190212180E+00 1.218421804E+00 1.233814692E+00 1.246137723E+00 1.255203422E+00 1.262838206E+00 1.274307830E+00 1.292057377E+00
330 1.015920292E+00 1.161712163E+00 1.212915386E+00 1.233750653E+00 1.247867497E+00 1.257766775E+00 1.265838013E+00 1.277534881E+00 1.296090538E+00
335 1.016500939E+00 1.105161994E+00 1.199517187E+00 1.231684091E+00 1.248482045E+00 1.259716960E+00 1.268911888E+00 1.281118128E+00 1.299107626E+00
340 1.019019920E+00 1.012746975E+00 1.170839340E+00 1.225015786E+00 1.247849472E+00 1.260933721E+00 1.271544772E+00 1.284255176E+00 1.302190891E+00
