T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.189406195E+00 1.192798605E+00 1.195814777E+00 1.202334103E+00 1.207207746E+00 1.208146936E+00 1.208855681E+00 1.215555953E+00 1.230134135E+00
295 1.189441662E+00 1.194085594E+00 1.197895995E+00 1.204068095E+00 1.209737872E+00 1.211110035E+00 1.211705779E+00 1.217958523E+00 1.232671605E+00
300 1.188777675E+00 1.195509426E+00 1.199567983E+00 1.206293741E+00 1.212249470E+00 1.213858411E+00 1.213859239E+00 1.219771931E+00 1.231103958E+00
305 1.184775335E+00 1.196396881E+00 1.201749681E+00 1.208509363E+00 1.214241191E+00 1.215812964E+00 1.215988940E+00 1.221266805E+00 1.230718847E+00
310 1.172372701E+00 1.195583955E+00 1.203238371E+00 1.210495696E+00 1.216143781E+00 1.217662218E+00 1.217623194E+00 1.221991000E+00 1.233649643E+00
315 1.139886368E+00 1.190348748E+00 1.203471909E+00 1.211406057E+00 1.217546929E+00 1.218936457E+00 1.217748940E+00 1.221219771E+00 1.232178153E+00
320 1.067960763E+00 1.175301614E+00 1.201799138E+00 1.212002488E+00 1.217862858E+00 1.218761257E+00 1.217629068E+00 1.219818678E+00 1.228558120E+00
325 1.011436460E+00 1.138722882E+00 1.195374488E+00 1.211359755E+00 1.217638435E+00 1.218324619E+00 1.216371173E+00 1.217147070E+00 1.224139047E+00
330 1.012915702E+00 1.063175097E+00 1.178566662E+00 1.207664494E+00 1.216386979E+00 1.216826380E+00 1.213072093E+00 1.212252349E+00 1.218465011E+00
335 1.016474767E+00 1.008585880E+00 1.141523778E+00 1.199807015E+00 1.212867725E+00 1.213390424E+00 1.209646796E+00 1.207239798E+00 1.210085161E+00
340 1.022835935E+00 1.009726710E+00 1.068860724E+00 1.182220631E+00 1.207714296E+00 1.209414415E+00 1.205191276E+00 1.201055470E+00 1.201547401E+00
