T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.188685885E+00 1.191808379E+00 1.194479622E+00 1.200585867E+00 1.204985408E+00 1.205234094E+00 1.204854164E+00 1.209936705E+00 1.222468262E+00
295 1.188760401E+00 1.193151788E+00 1.196609881E+00 1.202371706E+00 1.207485834E+00 1.208073200E+00 1.207443200E+00 1.211917756E+00 1.224119250E+00
300 1.188088385E+00 1.194580655E+00 1.198287133E+00 1.204546617E+00 1.209868364E+00 1.210559330E+00 1.209114377E+00 1.212694799E+00 1.218262908E+00
305 1.183999618E+00 1.195424331E+00 1.200401350E+00 1.206623429E+00 1.211597710E+00 1.212106859E+00 1.210478613E+00 1.212993812E+00 1.222385611E+00
310 1.171347895E+00 1.194504557E+00 1.201773923E+00 1.208283994E+00 1.213138737E+00 1.213406080E+00 1.211335281E+00 1.212635084E+00 1.219886910E+00
315 1.138310981E+00 1.189062630E+00 1.201827905E+00 1.208676969E+00 1.214258638E+00 1.213987678E+00 1.210374918E+00 1.210146493E+00 1.216032026E+00
320 1.065442169E+00 1.173629160E+00 1.199894146E+00 1.209235314E+00 1.213945216E+00 1.212984180E+00 1.209042050E+00 1.206974677E+00 1.209749063E+00
325 1.011110146E+00 1.136376603E+00 1.193112473E+00 1.208260305E+00 1.213098571E+00 1.211616070E+00 1.206449663E+00 1.202428682E+00 1.202701733E+00
330 1.012596281E+00 1.059920642E+00 1.175814769E+00 1.204097387E+00 1.211154621E+00 1.209112992E+00 1.201724182E+00 1.195595438E+00 1.194472624E+00
335 1.016118349E+00 1.008241660E+00 1.138145465E+00 1.195730126E+00 1.206927069E+00 1.204637486E+00 1.196876440E+00 1.188732139E+00 1.183775951E+00
340 1.022375629E+00 1.009375720E+00 1.064906344E+00 1.177653864E+00 1.201086002E+00 1.199647752E+00 1.191041804E+00 1.180855467E+00 1.171224618E+00
