T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.196670363E+00 1.202088605E+00 1.207894738E+00 1.217882087E+00 1.226838102E+00 1.232417381E+00 1.238225622E+00 1.250022554E+00 1.268846435E+00
295 1.196138251E+00 1.202454939E+00 1.208740336E+00 1.218156301E+00 1.227680447E+00 1.233614201E+00 1.239226353E+00 1.250630871E+00 1.269678865E+00
300 1.195721634E+00 1.203321317E+00 1.209606137E+00 1.219391626E+00 1.229147563E+00 1.235369912E+00 1.240680558E+00 1.251868054E+00 1.270516438E+00
305 1.193834310E+00 1.204219483E+00 1.211607195E+00 1.221160473E+00 1.230913620E+00 1.237406151E+00 1.243162153E+00 1.254224719E+00 1.272138618E+00
310 1.188048830E+00 1.204446443E+00 1.213008150E+00 1.223227386E+00 1.233151440E+00 1.240035113E+00 1.246081726E+00 1.257080662E+00 1.274650826E+00
315 1.172460137E+00 1.202611961E+00 1.214105384E+00 1.224918704E+00 1.235457522E+00 1.242834694E+00 1.248962919E+00 1.259959613E+00 1.277749929E+00
320 1.135874316E+00 1.196177569E+00 1.214369787E+00 1.226617020E+00 1.237445697E+00 1.245329249E+00 1.252252745E+00 1.263307279E+00 1.280728280E+00
325 1.061880700E+00 1.179379233E+00 1.212290202E+00 1.227549362E+00 1.239220226E+00 1.247840394E+00 1.255229827E+00 1.266459580E+00 1.283957174E+00
330 1.013652892E+00 1.141900063E+00 1.205196598E+00 1.226917659E+00 1.240419292E+00 1.249801100E+00 1.257573637E+00 1.269057483E+00 1.287202025E+00
335 1.015056079E+00 1.069079407E+00 1.188302826E+00 1.224005490E+00 1.240252684E+00 1.250848813E+00 1.259744347E+00 1.271722544E+00 1.289307422E+00
340 1.018546453E+00 1.010648254E+00 1.152416720E+00 1.215916984E+00 1.238742468E+00 1.251017412E+00 1.261213465E+00 1.273643880E+00 1.291159488E+00
