N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.189083331E+00 1.189136158E+00 1.188464943E+00 1.184409807E+00 1.171854954E+00 1.139020891E+00 1.066474173E+00 1.011298637E+00 1.012790305E+00 1.016347537E+00 1.022684192E+00
1.600000000E+01 1.206169474E+00 1.208698884E+00 1.211164315E+00 1.213046444E+00 1.214740275E+00 1.216139143E+00 1.216130414E+00 1.215639455E+00 1.214088452E+00 1.210252277E+00 1.204783318E+00
1.700000000E+01 1.226415583E+00 1.228598610E+00 1.225239462E+00 1.228977837E+00 1.227239047E+00 1.224661875E+00 1.219768687E+00 1.214088706E+00 1.207166476E+00 1.197601171E+00 1.186493355E+00
1.549996187E+01 1.195211148E+00 1.197318694E+00 1.198996957E+00 1.201150944E+00 1.202593068E+00 1.202746444E+00 1.200950573E+00 1.194340684E+00 1.177241900E+00 1.139761027E+00 1.066563007E+00
1.649996187E+01 1.206910417E+00 1.209667495E+00 1.211617276E+00 1.213421120E+00 1.214716159E+00 1.214354262E+00 1.213697559E+00 1.211846604E+00 1.207894603E+00 1.203829005E+00 1.198747978E+00
1.674996808E+01 1.212810402E+00 1.215008931E+00 1.216420748E+00 1.217388920E+00 1.217486581E+00 1.216055857E+00 1.213845005E+00 1.210309970E+00 1.204491389E+00 1.198608101E+00 1.191617563E+00
1.624993176E+01 1.206755404E+00 1.209681027E+00 1.212327789E+00 1.214109798E+00 1.215726248E+00 1.216703964E+00 1.216164305E+00 1.215323711E+00 1.213387665E+00 1.209486534E+00 1.205061327E+00
1.574996808E+01 1.201533528E+00 1.203296394E+00 1.205506613E+00 1.207668108E+00 1.209512121E+00 1.210231236E+00 1.210670473E+00 1.210000929E+00 1.206088059E+00 1.197972803E+00 1.180083576E+00
1.524993176E+01 1.192354313E+00 1.193668435E+00 1.195096347E+00 1.195964207E+00 1.195098049E+00 1.189749605E+00 1.174472784E+00 1.137458832E+00 1.061263650E+00 1.008440219E+00 1.009586262E+00
