fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0UT1 7:12 292.1 39.69 1.000E+000 1.977E+000 9.467E-012 2.188E+004 2.968E+000 6.561E-006 1.930E-003 
0UT2 7:32 295.6 39.22 1.000E+000 2.079E+000 1.850E-011 1.956E+004 2.960E+000 7.885E-006 2.259E-003 
0UT3 7:49 298.7 38.82 1.000E+000 2.184E+000 3.214E-011 1.763E+004 2.937E+000 8.972E-006 1.777E-003 
0UT4 8:6 301.2 38.49 1.000E+000 2.200E+000 4.662E-011 1.615E+004 2.924E+000 1.000E-005 1.648E-003 
0UT5 8:25 304.1 38.13 1.000E+000 2.337E+000 7.851E-011 1.454E+004 2.919E+000 1.169E-005 1.752E-003 
0UT7 9:1 309.9 37.41 1.000E+000 2.505E+000 2.020E-010 1.160E+004 2.900E+000 1.513E-005 1.675E-003 
0UT8 9:21 312.5 37.1 1.000E+000 2.698E+000 3.190E-010 1.042E+004 2.880E+000 1.678E-005 8.001E-004 
0UT9 9:38 315.2 36.78 1.000E+000 2.634E+000 4.668E-010 9.275E+003 2.872E+000 1.895E-005 7.916E-004 
UT10 10:0 318.1 36.45 1.000E+000 2.668E+000 7.369E-010 8.143E+003 2.880E+000 2.195E-005 1.964E-003 
UT11 10:16 320.7 36.15 1.000E+000 2.687E+000 1.032E-009 7.214E+003 2.851E+000 2.394E-005 1.079E-003 
UT12 10:35 323.8 35.81 1.000E+000 2.716E+000 1.702E-009 6.211E+003 2.872E+000 2.848E-005 1.576E-003 
UT13 10:53 327.5 35.4 1.000E+000 2.788E+000 2.784E-009 5.164E+003 2.851E+000 3.276E-005 1.522E-003 
UT14 11:9 330.5 35.08 1.000E+000 2.842E+000 4.248E-009 4.435E+003 2.844E+000 3.710E-005 1.063E-003 
UT15 11:23 332.6 34.86 1.000E+000 2.840E+000 5.237E-009 3.988E+003 2.810E+000 3.906E-005 7.226E-004 
