Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.025516310E+00 1.006428170E+00 1.908814000E-02 1.023051724E+00 1.005509175E+00 1.754254900E-02 2.464586000E-03 9.189950000E-04
1.500000000E+01 1.016672606E+01 1.025479807E+00 1.006425975E+00 1.905383200E-02 1.023745321E+00 1.005764648E+00 1.798067300E-02 1.734486000E-03 6.613270000E-04
1.500000000E+01 1.033324570E+01 1.025426606E+00 1.006422770E+00 1.900383600E-02 1.024218484E+00 1.005954252E+00 1.826423200E-02 1.208122000E-03 4.685180000E-04
1.500000000E+01 1.049996187E+01 1.025349330E+00 1.006418101E+00 1.893122900E-02 1.024514284E+00 1.006089988E+00 1.842429600E-02 8.350460000E-04 3.281130000E-04
1.500000000E+01 1.066670514E+01 1.025237628E+00 1.006411325E+00 1.882630300E-02 1.024663815E+00 1.006183443E+00 1.848037200E-02 5.738130000E-04 2.278820000E-04
1.500000000E+01 1.083333839E+01 1.025077317E+00 1.006401541E+00 1.867577600E-02 1.024684853E+00 1.006244199E+00 1.844065400E-02 3.924640000E-04 1.573420000E-04
1.500000000E+01 1.100000000E+01 1.024849650E+00 1.006387526E+00 1.846212400E-02 1.024582307E+00 1.006279331E+00 1.830297600E-02 2.673430000E-04 1.081950000E-04
1.500000000E+01 1.116672606E+01 1.024531283E+00 1.006367681E+00 1.816360200E-02 1.024349876E+00 1.006293486E+00 1.805639000E-02 1.814070000E-04 7.419500000E-05
1.500000000E+01 1.133324570E+01 1.024096085E+00 1.006340068E+00 1.775601700E-02 1.023973479E+00 1.006289276E+00 1.768420300E-02 1.226060000E-04 5.079200000E-05
1.500000000E+01 1.149996187E+01 1.023520807E+00 1.006302645E+00 1.721816200E-02 1.023438283E+00 1.006267903E+00 1.717038000E-02 8.252400000E-05 3.474200000E-05
1.500000000E+01 1.166670514E+01 1.022797408E+00 1.006253954E+00 1.654345400E-02 1.022742073E+00 1.006230188E+00 1.651188500E-02 5.533500000E-05 2.376600000E-05
1.500000000E+01 1.183333839E+01 1.021954222E+00 1.006194622E+00 1.575960000E-02 1.021917190E+00 1.006178339E+00 1.573885100E-02 3.703200000E-05 1.628300000E-05
1.500000000E+01 1.200000000E+01 1.021083563E+00 1.006130117E+00 1.495344600E-02 1.021058707E+00 1.006118918E+00 1.493978900E-02 2.485600000E-05 1.119900000E-05
1.500000000E+01 1.216672606E+01 1.020362519E+00 1.006074932E+00 1.428758700E-02 1.020345612E+00 1.006067169E+00 1.427844300E-02 1.690700000E-05 7.763000000E-06
1.500000000E+01 1.233324570E+01 1.020042288E+00 1.006057262E+00 1.398502600E-02 1.020030439E+00 1.006051801E+00 1.397863800E-02 1.184900000E-05 5.461000000E-06
1.500000000E+01 1.249996187E+01 1.020386693E+00 1.006121895E+00 1.426479800E-02 1.020377972E+00 1.006117958E+00 1.426001400E-02 8.721000000E-06 3.937000000E-06
1.500000000E+01 1.266670514E+01 1.021582908E+00 1.006326669E+00 1.525623900E-02 1.021576080E+00 1.006323724E+00 1.525235600E-02 6.828000000E-06 2.945000000E-06
1.500000000E+01 1.283333839E+01 1.023690697E+00 1.006731638E+00 1.695905900E-02 1.023685018E+00 1.006729325E+00 1.695569300E-02 5.679000000E-06 2.313000000E-06
1.500000000E+01 1.300000000E+01 1.026672587E+00 1.007385229E+00 1.928735800E-02 1.026667637E+00 1.007383313E+00 1.928432400E-02 4.950000000E-06 1.916000000E-06
1.549996187E+01 1.000000000E+01 1.087880195E+00 1.040160217E+00 4.771997800E-02 1.087468420E+00 1.036197641E+00 5.127077900E-02 4.117750000E-04 3.962576000E-03
1.549996187E+01 1.016672606E+01 1.088477309E+00 1.040337372E+00 4.813993700E-02 1.088274701E+00 1.037533153E+00 5.074154800E-02 2.026080000E-04 2.804219000E-03
1.549996187E+01 1.033324570E+01 1.089347340E+00 1.040596076E+00 4.875126400E-02 1.089250341E+00 1.038628049E+00 5.062229200E-02 9.699900000E-05 1.968027000E-03
1.549996187E+01 1.049996187E+01 1.090610736E+00 1.040973070E+00 4.963766600E-02 1.090565034E+00 1.039597608E+00 5.096742600E-02 4.570200000E-05 1.375462000E-03
1.549996187E+01 1.066670514E+01 1.092436213E+00 1.041520631E+00 5.091558200E-02 1.092414447E+00 1.040559754E+00 5.185469300E-02 2.176600000E-05 9.608770000E-04
1.549996187E+01 1.083333839E+01 1.095054676E+00 1.042312096E+00 5.274258000E-02 1.095043487E+00 1.041638796E+00 5.340469100E-02 1.118900000E-05 6.733000000E-04
1.549996187E+01 1.100000000E+01 1.098771084E+00 1.043447897E+00 5.532318700E-02 1.098764056E+00 1.042973109E+00 5.579094700E-02 7.028000000E-06 4.747880000E-04
1.549996187E+01 1.116672606E+01 1.103965502E+00 1.045061511E+00 5.890399100E-02 1.103959556E+00 1.044723203E+00 5.923635300E-02 5.946000000E-06 3.383080000E-04
1.549996187E+01 1.133324570E+01 1.111067494E+00 1.047320417E+00 6.374707700E-02 1.111061101E+00 1.047075926E+00 6.398517500E-02 6.393000000E-06 2.444910000E-04
1.549996187E+01 1.149996187E+01 1.120478383E+00 1.050417586E+00 7.006079700E-02 1.120470702E+00 1.050237594E+00 7.023310800E-02 7.681000000E-06 1.799920000E-04
1.549996187E+01 1.166670514E+01 1.132416725E+00 1.054542300E+00 7.787442500E-02 1.132407277E+00 1.054406931E+00 7.800034600E-02 9.448000000E-06 1.353690000E-04
1.549996187E+01 1.183333839E+01 1.146694712E+00 1.059821447E+00 8.687326500E-02 1.146683312E+00 1.059717305E+00 8.696600700E-02 1.140000000E-05 1.041420000E-04
1.549996187E+01 1.200000000E+01 1.162522585E+00 1.066233268E+00 9.628931700E-02 1.162509409E+00 1.066151427E+00 9.635798200E-02 1.317600000E-05 8.184100000E-05
1.549996187E+01 1.216672606E+01 1.178544816E+00 1.073525938E+00 1.050188780E-01 1.178530459E+00 1.073460563E+00 1.050698960E-01 1.435700000E-05 6.537500000E-05
