fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 31536 319.16 36.327 1.047483359E+00 7.419627497E-01 1.896342001E-09 4.386699403E+04 1.492274620E-04 3.231469849E-01 1.483905926E-04 6.862789774E-01 3.290843072E-05 2.540766209E-01 1.295262416E-04 1.024786000E-02 
00L1 31536 319.16 36.327 1.047483359E+00 7.419627497E-01 1.896342001E-09 4.386699403E+04 1.492274620E-04 3.231469849E-01 1.483905926E-04 6.862789774E-01 3.290843072E-05 2.540766209E-01 1.295262416E-04 1.024786000E-02 
00L2 31660 319.35 36.306 1.041049521E+00 7.589134856E-01 1.775373802E-09 3.399035010E+04 1.498138641E-04 3.225904686E-01 1.480897822E-04 6.866977583E-01 3.280516719E-05 2.535802401E-01 1.293683108E-04 2.146622861E-02 
00L2 31660 319.35 36.306 1.041049521E+00 7.589134856E-01 1.775373802E-09 3.399035010E+04 1.498138641E-04 3.225904686E-01 1.480897822E-04 6.866977583E-01 3.280516719E-05 2.535802401E-01 1.293683108E-04 2.146622861E-02 
00L3 31754 319.48 36.291 1.046400570E+00 7.335283420E-01 1.929189386E-09 3.969115643E+04 1.490686248E-04 3.223792603E-01 1.481518407E-04 6.855045431E-01 3.274043789E-05 2.538114641E-01 1.289952800E-04 1.384760835E-02 
00L3 31754 319.48 36.291 1.046400570E+00 7.335283420E-01 1.929189386E-09 3.969115643E+04 1.490686248E-04 3.223792603E-01 1.481518407E-04 6.855045431E-01 3.274043789E-05 2.538114641E-01 1.289952800E-04 1.384760835E-02 
00L4 31844 319.52 36.286 1.047441766E+00 7.456424498E-01 1.993672569E-09 4.270350425E+04 1.489686727E-04 3.220900513E-01 1.482460707E-04 6.856683778E-01 3.273969450E-05 2.535780224E-01 1.291077897E-04 9.644928898E-03 
00L4 31844 319.52 36.286 1.047441766E+00 7.456424498E-01 1.993672569E-09 4.270350425E+04 1.489686727E-04 3.220900513E-01 1.482460707E-04 6.856683778E-01 3.273969450E-05 2.535780224E-01 1.291077897E-04 9.644928898E-03 
00L5 31928 319.62 36.275 1.038027870E+00 7.678453900E-01 1.777151629E-09 3.382198920E+04 1.498223792E-04 3.219293411E-01 1.482295813E-04 6.866848683E-01 3.276822522E-05 2.534193472E-01 1.293017618E-04 2.234238754E-02 
00L5 31928 319.62 36.275 1.038027870E+00 7.678453900E-01 1.777151629E-09 3.382198920E+04 1.498223792E-04 3.219293411E-01 1.482295813E-04 6.866848683E-01 3.276822522E-05 2.534193472E-01 1.293017618E-04 2.234238754E-02 
00L6 32028 319.68 36.268 1.043067723E+00 7.604834689E-01 1.909970661E-09 3.375602662E+04 1.498156880E-04 3.217562248E-01 1.482587825E-04 6.848864433E-01 3.267126550E-05 2.528955288E-01 1.291872171E-04 1.342972917E-02 
00L6 32028 319.68 36.268 1.043067723E+00 7.604834689E-01 1.909970661E-09 3.375602662E+04 1.498156880E-04 3.217562248E-01 1.482587825E-04 6.848864433E-01 3.267126550E-05 2.528955288E-01 1.291872171E-04 1.342972917E-02 
00L7 32114 319.74 36.261 1.042342607E+00 7.579646501E-01 1.907117172E-09 3.451664271E+04 1.493806193E-04 3.214748764E-01 1.480730333E-04 6.855343695E-01 3.263264258E-05 2.528677176E-01 1.290451521E-04 1.836084699E-02 
00L7 32114 319.74 36.261 1.042342607E+00 7.579646501E-01 1.907117172E-09 3.451664271E+04 1.493806193E-04 3.214748764E-01 1.480730333E-04 6.855343695E-01 3.263264258E-05 2.528677176E-01 1.290451521E-04 1.836084699E-02 
00L8 32204 319.8 36.255 1.037048476E+00 7.785006095E-01 1.793933288E-09 2.806653898E+04 1.496937409E-04 3.212848412E-01 1.475814133E-04 6.857256586E-01 3.251414218E-05 2.523349651E-01 1.288508283E-04 1.889805361E-02 
00L8 32204 319.8 36.255 1.037048476E+00 7.785006095E-01 1.793933288E-09 2.806653898E+04 1.496937409E-04 3.212848412E-01 1.475814133E-04 6.857256586E-01 3.251414218E-05 2.523349651E-01 1.288508283E-04 1.889805361E-02 
00L9 32298 319.83 36.251 1.053059956E+00 7.327040614E-01 2.235902064E-09 4.486664340E+04 1.487000822E-04 3.210935173E-01 1.480964709E-04 6.832942894E-01 3.249256813E-05 2.529136744E-01 1.284674680E-04 1.082474635E-02 
00L9 32298 319.83 36.251 1.053059956E+00 7.327040614E-01 2.235902064E-09 4.486664340E+04 1.487000822E-04 3.210935173E-01 1.480964709E-04 6.832942894E-01 3.249256813E-05 2.529136744E-01 1.284674680E-04 1.082474635E-02 
