Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.251953921E+00 1.064538843E+00 1.874150780E-01 1.241398303E+00 1.050004070E+00 1.913942330E-01 1.055561800E-02 1.453477300E-02
1.468000E+10 1.252004804E+00 1.064643463E+00 1.873613410E-01 1.244290422E+00 1.053935381E+00 1.903550410E-01 7.714382000E-03 1.070808200E-02
2.154000E+10 1.252079044E+00 1.064795776E+00 1.872832680E-01 1.246509362E+00 1.057063597E+00 1.894457650E-01 5.569682000E-03 7.732179000E-03
3.162000E+10 1.252187135E+00 1.065017206E+00 1.871699290E-01 1.248211111E+00 1.059515959E+00 1.886951520E-01 3.976024000E-03 5.501247000E-03
4.642000E+10 1.252343956E+00 1.065338123E+00 1.870058330E-01 1.249531789E+00 1.061463740E+00 1.880680490E-01 2.812167000E-03 3.874383000E-03
6.813000E+10 1.252570351E+00 1.065800769E+00 1.867695820E-01 1.250594371E+00 1.063089098E+00 1.875052730E-01 1.975980000E-03 2.711671000E-03
1.000000E+11 1.252894847E+00 1.066462398E+00 1.864324490E-01 1.251511330E+00 1.064570133E+00 1.869411970E-01 1.383517000E-03 1.892265000E-03
1.468000E+11 1.253355394E+00 1.067398079E+00 1.859573150E-01 1.252386999E+00 1.066077649E+00 1.863093500E-01 9.683950000E-04 1.320430000E-03
2.154000E+11 1.254000441E+00 1.068700226E+00 1.853002150E-01 1.253320407E+00 1.067776528E+00 1.855438790E-01 6.800340000E-04 9.236980000E-04
3.162000E+11 1.254888446E+00 1.070472795E+00 1.844156510E-01 1.254407400E+00 1.069823615E+00 1.845837850E-01 4.810460000E-04 6.491800000E-04
4.642000E+11 1.256084899E+00 1.072815172E+00 1.832697270E-01 1.255740464E+00 1.072356052E+00 1.833844120E-01 3.444350000E-04 4.591200000E-04
6.813000E+11 1.257656286E+00 1.075793512E+00 1.818627740E-01 1.257405288E+00 1.075466449E+00 1.819388390E-01 2.509980000E-04 3.270630000E-04
1.000000E+12 1.259661432E+00 1.079404059E+00 1.802573730E-01 1.259474222E+00 1.079169537E+00 1.803046850E-01 1.872100000E-04 2.345220000E-04
1.468000E+12 1.262141802E+00 1.083544707E+00 1.785970950E-01 1.261998231E+00 1.083375600E+00 1.786226310E-01 1.435710000E-04 1.691070000E-04
2.154000E+12 1.265112876E+00 1.088017329E+00 1.770955470E-01 1.264999432E+00 1.087895005E+00 1.771044270E-01 1.134440000E-04 1.223240000E-04
3.162000E+12 1.268559670E+00 1.092572508E+00 1.759871620E-01 1.268467479E+00 1.092483943E+00 1.759835360E-01 9.219100000E-05 8.856500000E-05
4.642000E+12 1.272440260E+00 1.096977288E+00 1.754629720E-01 1.272363613E+00 1.096913204E+00 1.754504090E-01 7.664700000E-05 6.408400000E-05
6.813000E+12 1.276698521E+00 1.101067180E+00 1.756313410E-01 1.276633782E+00 1.101020927E+00 1.756128550E-01 6.473900000E-05 4.625300000E-05
1.000000E+13 1.281280128E+00 1.104758520E+00 1.765216080E-01 1.281224964E+00 1.104725230E+00 1.764997340E-01 5.516400000E-05 3.329000000E-05
