N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 295 2.100E-4 1.248123821E+00 1.272786694E+00
1.468000E+10 3.162E+16 295 2.100E-4 1.252937130E+00 1.272888076E+00
2.154000E+10 3.162E+16 295 2.100E-4 1.257153569E+00 1.273035873E+00
3.162000E+10 3.162E+16 295 2.100E-4 1.260856708E+00 1.273250840E+00
4.642000E+10 3.162E+16 295 2.100E-4 1.264087225E+00 1.273562323E+00
6.813000E+10 3.162E+16 295 2.100E-4 1.266898339E+00 1.274011156E+00
1.000000E+11 3.162E+16 295 2.100E-4 1.269385298E+00 1.274652778E+00
1.468000E+11 3.162E+16 295 2.100E-4 1.271688344E+00 1.275559862E+00
2.154000E+11 3.162E+16 295 2.100E-4 1.273980077E+00 1.276822928E+00
3.162000E+11 3.162E+16 295 2.100E-4 1.276447237E+00 1.278546606E+00
4.642000E+11 3.162E+16 295 2.100E-4 1.279270421E+00 1.280838855E+00
6.813000E+11 3.162E+16 295 2.100E-4 1.282601016E+00 1.283791839E+00
1.000000E+12 3.162E+16 295 2.100E-4 1.286536415E+00 1.287457340E+00
1.468000E+12 3.162E+16 295 2.100E-4 1.291100702E+00 1.291825851E+00
2.154000E+12 3.162E+16 295 2.100E-4 1.296242445E+00 1.296822192E+00
3.162000E+12 3.162E+16 295 2.100E-4 1.301856166E+00 1.302324806E+00
4.642000E+12 3.162E+16 295 2.100E-4 1.307818988E+00 1.308200338E+00
6.813000E+12 3.162E+16 295 2.100E-4 1.314021856E+00 1.314333060E+00
1.000000E+13 3.162E+16 295 2.100E-4 1.320380475E+00 1.320634408E+00
