6.354E-2 6.923E-3 2.678E-170 3.540E-15 1.346E-94 2.829E-17 1.974E-64 6.923E-3
6.614E-2 1.096E-2 1.170E-167 8.546E-15 8.456E-93 1.262E-16 1.489E-63 1.096E-2
6.874E-2 1.678E-2 4.873E-165 2.039E-14 5.105E-91 5.466E-16 1.107E-62 1.678E-2
7.134E-2 2.483E-2 1.935E-162 4.812E-14 2.961E-89 2.298E-15 8.122E-62 2.483E-2
7.394E-2 3.552E-2 7.324E-160 1.122E-13 1.650E-87 9.381E-15 5.875E-61 3.552E-2
7.654E-2 4.910E-2 2.643E-157 2.588E-13 8.837E-86 3.718E-14 4.190E-60 4.910E-2
7.914E-2 6.560E-2 9.096E-155 5.899E-13 4.546E-84 1.430E-13 2.947E-59 6.560E-2
8.174E-2 8.472E-2 2.984E-152 1.329E-12 2.247E-82 5.341E-13 2.044E-58 8.472E-2
8.434E-2 1.058E-1 9.334E-150 2.962E-12 1.067E-80 1.936E-12 1.398E-57 1.058E-1
8.694E-2 1.276E-1 2.783E-147 6.525E-12 4.870E-79 6.815E-12 9.429E-57 1.276E-1
8.954E-2 1.488E-1 7.913E-145 1.421E-11 2.135E-77 2.328E-11 6.272E-56 1.488E-1
9.214E-2 1.678E-1 2.145E-142 3.059E-11 8.993E-76 7.723E-11 4.114E-55 1.678E-1
9.474E-2 1.828E-1 5.542E-140 6.510E-11 3.640E-74 2.487E-10 2.661E-54 1.828E-1
9.734E-2 1.925E-1 1.366E-137 1.370E-10 1.415E-72 7.774E-10 1.697E-53 1.925E-1
9.994E-2 1.960E-1 3.207E-135 2.849E-10 5.287E-71 2.359E-9 1.067E-52 1.960E-1
1.025E-1 1.929E-1 7.183E-133 5.860E-10 1.898E-69 6.951E-9 6.621E-52 1.929E-1
1.051E-1 1.834E-1 1.534E-130 1.191E-9 6.546E-68 1.988E-8 4.050E-51 1.834E-1
1.077E-1 1.686E-1 3.122E-128 2.394E-9 2.169E-66 5.519E-8 2.443E-50 1.686E-1
1.103E-1 1.498E-1 6.058E-126 4.758E-9 6.905E-65 1.488E-7 1.453E-49 1.498E-1
1.129E-1 1.287E-1 1.121E-123 9.347E-9 2.112E-63 3.893E-7 8.524E-49 1.287E-1
1.155E-1 1.068E-1 1.977E-121 1.815E-8 6.208E-62 9.889E-7 4.930E-48 1.068E-1
1.181E-1 8.572E-2 3.325E-119 3.485E-8 1.753E-60 2.439E-6 2.812E-47 8.572E-2
1.207E-1 6.649E-2 5.332E-117 6.615E-8 4.756E-59 5.839E-6 1.582E-46 6.648E-2
1.233E-1 4.985E-2 8.151E-115 1.241E-7 1.240E-57 1.357E-5 8.776E-46 4.984E-2
1.259E-1 3.614E-2 1.188E-112 2.303E-7 3.105E-56 3.062E-5 4.800E-45 3.611E-2
1.285E-1 2.536E-2 1.651E-110 4.224E-7 7.472E-55 6.706E-5 2.590E-44 2.529E-2
1.311E-1 1.727E-2 2.187E-108 7.659E-7 1.728E-53 1.426E-4 1.378E-43 1.712E-2
1.337E-1 1.150E-2 2.762E-106 1.373E-6 3.838E-52 2.944E-4 7.226E-43 1.120E-2
1.363E-1 7.679E-3 3.326E-104 2.433E-6 8.190E-51 5.899E-4 3.738E-42 7.087E-3
1.389E-1 5.484E-3 3.818E-102 4.263E-6 1.680E-49 1.148E-3 1.907E-41 4.332E-3
1.415E-1 4.735E-3 4.179E-100 7.383E-6 3.309E-48 2.167E-3 9.593E-41 2.560E-3
1.441E-1 5.449E-3 4.361E-98 1.264E-5 6.264E-47 3.974E-3 4.759E-40 1.462E-3
1.467E-1 7.902E-3 4.339E-96 2.140E-5 1.139E-45 7.073E-3 2.328E-39 8.072E-4
1.493E-1 1.269E-2 4.115E-94 3.582E-5 1.991E-44 1.222E-2 1.123E-38 4.308E-4
1.519E-1 2.078E-2 3.721E-92 5.926E-5 3.343E-43 2.050E-2 5.343E-38 2.222E-4
1.545E-1 3.360E-2 3.208E-90 9.694E-5 5.392E-42 3.339E-2 2.506E-37 1.108E-4
1.571E-1 5.299E-2 2.637E-88 1.568E-4 8.358E-41 5.278E-2 1.160E-36 5.337E-5
1.597E-1 8.129E-2 2.067E-86 2.506E-4 1.245E-39 8.101E-2 5.290E-36 2.486E-5
1.623E-1 1.211E-1 1.544E-84 3.961E-4 1.781E-38 1.207E-1 2.380E-35 1.119E-5
1.649E-1 1.752E-1 1.100E-82 6.189E-4 2.448E-37 1.746E-1 1.056E-34 4.870E-6
1.675E-1 2.461E-1 7.470E-81 9.561E-4 3.233E-36 2.451E-1 4.619E-34 2.048E-6
1.701E-1 3.356E-1 4.836E-79 1.460E-3 4.103E-35 3.342E-1 1.993E-33 8.328E-7
1.727E-1 4.444E-1 2.986E-77 2.204E-3 5.003E-34 4.422E-1 8.478E-33 3.273E-7
1.753E-1 5.714E-1 1.757E-75 3.290E-3 5.861E-33 5.681E-1 3.557E-32 1.243E-7
1.779E-1 7.134E-1 9.859E-74 4.855E-3 6.596E-32 7.085E-1 1.472E-31 4.564E-8
1.805E-1 8.649E-1 5.274E-72 7.083E-3 7.133E-31 8.578E-1 6.004E-31 1.619E-8
1.831E-1 1.018E+0 2.690E-70 1.021E-2 7.412E-30 1.008E+0 2.416E-30 5.555E-9
1.857E-1 1.165E+0 1.308E-68 1.456E-2 7.399E-29 1.150E+0 9.584E-30 1.842E-9
1.883E-1 1.295E+0 6.063E-67 2.053E-2 7.097E-28 1.274E+0 3.750E-29 5.902E-10
1.909E-1 1.399E+0 2.680E-65 2.861E-2 6.540E-27 1.370E+0 1.447E-28 1.828E-10
1.935E-1 1.470E+0 1.129E-63 3.941E-2 5.791E-26 1.431E+0 5.504E-28 5.473E-11
1.961E-1 1.504E+0 4.537E-62 5.368E-2 4.926E-25 1.450E+0 2.065E-27 1.584E-11
1.987E-1 1.499E+0 1.738E-60 7.228E-2 4.027E-24 1.427E+0 7.641E-27 4.430E-12
2.013E-1 1.459E+0 6.345E-59 9.622E-2 3.162E-23 1.363E+0 2.788E-26 1.198E-12
2.039E-1 1.390E+0 2.209E-57 1.266E-1 2.386E-22 1.263E+0 1.003E-25 3.130E-13
2.065E-1 1.302E+0 7.332E-56 1.647E-1 1.730E-21 1.137E+0 3.559E-25 7.906E-14
2.091E-1 1.206E+0 2.320E-54 2.119E-1 1.205E-20 9.938E-1 1.245E-24 1.930E-14
2.117E-1 1.113E+0 7.001E-53 2.694E-1 8.063E-20 8.431E-1 4.297E-24 4.555E-15
2.143E-1 1.033E+0 2.014E-51 3.387E-1 5.185E-19 6.943E-1 1.462E-23 1.039E-15
2.169E-1 9.761E-1 5.522E-50 4.210E-1 3.203E-18 5.551E-1 4.906E-23 2.291E-16
2.195E-1 9.481E-1 1.444E-48 5.173E-1 1.901E-17 4.309E-1 1.623E-22 4.882E-17
2.221E-1 9.530E-1 3.599E-47 6.283E-1 1.084E-16 3.247E-1 5.297E-22 1.006E-17
2.247E-1 9.920E-1 8.553E-46 7.545E-1 5.941E-16 2.375E-1 1.704E-21 2.002E-18
2.273E-1 1.064E+0 1.938E-44 8.958E-1 3.128E-15 1.686E-1 5.408E-21 3.853E-19
2.299E-1 1.168E+0 4.186E-43 1.051E+0 1.582E-14 1.163E-1 1.692E-20 7.167E-20
2.325E-1 1.298E+0 8.622E-42 1.220E+0 7.689E-14 7.781E-2 5.222E-20 1.289E-20
2.351E-1 1.450E+0 1.693E-40 1.399E+0 3.590E-13 5.055E-2 1.589E-19 2.240E-21
2.377E-1 1.619E+0 3.169E-39 1.587E+0 1.611E-12 3.188E-2 4.768E-19 3.762E-22
2.403E-1 1.799E+0 5.656E-38 1.779E+0 6.943E-12 1.952E-2 1.411E-18 6.108E-23
2.429E-1 1.984E+0 9.624E-37 1.972E+0 2.876E-11 1.160E-2 4.117E-18 9.586E-24
2.455E-1 2.168E+0 1.561E-35 2.161E+0 1.144E-10 6.696E-3 1.185E-17 1.454E-24
2.481E-1 2.345E+0 2.415E-34 2.341E+0 4.374E-10 3.751E-3 3.362E-17 2.132E-25
2.507E-1 2.510E+0 3.561E-33 2.507E+0 1.607E-9 2.040E-3 9.409E-17 3.021E-26
2.533E-1 2.656E+0 5.006E-32 2.655E+0 5.671E-9 1.077E-3 2.596E-16 4.139E-27
2.559E-1 2.780E+0 6.710E-31 2.779E+0 1.923E-8 5.521E-4 7.066E-16 5.480E-28
2.585E-1 2.876E+0 8.574E-30 2.876E+0 6.265E-8 2.747E-4 1.896E-15 7.013E-29
2.611E-1 2.942E+0 1.045E-28 2.942E+0 1.961E-7 1.327E-4 5.018E-15 8.676E-30
2.637E-1 2.976E+0 1.213E-27 2.976E+0 5.898E-7 6.222E-5 1.309E-14 1.037E-30
2.663E-1 2.976E+0 1.344E-26 2.976E+0 1.704E-6 2.832E-5 3.370E-14 1.199E-31
2.689E-1 2.942E+0 1.419E-25 2.941E+0 4.732E-6 1.252E-5 8.552E-14 1.339E-32
2.715E-1 2.875E+0 1.428E-24 2.875E+0 1.262E-5 5.370E-6 2.140E-13 1.446E-33
2.741E-1 2.777E+0 1.370E-23 2.777E+0 3.235E-5 2.237E-6 5.282E-13 1.509E-34
2.767E-1 2.653E+0 1.254E-22 2.653E+0 7.966E-5 9.044E-7 1.285E-12 1.522E-35
2.793E-1 2.505E+0 1.094E-21 2.505E+0 1.885E-4 3.550E-7 3.085E-12 1.484E-36
2.819E-1 2.339E+0 9.095E-21 2.339E+0 4.284E-4 1.353E-7 7.301E-12 1.399E-37
2.845E-1 2.159E+0 7.211E-20 2.158E+0 9.358E-4 5.004E-8 1.704E-11 1.274E-38
2.871E-1 1.971E+0 5.451E-19 1.969E+0 1.964E-3 1.797E-8 3.921E-11 1.122E-39
2.897E-1 1.780E+0 3.929E-18 1.776E+0 3.959E-3 6.266E-9 8.900E-11 9.551E-41
2.923E-1 1.592E+0 2.700E-17 1.584E+0 7.669E-3 2.121E-9 1.992E-10 7.857E-42
2.949E-1 1.411E+0 1.768E-16 1.397E+0 1.427E-2 6.968E-10 4.396E-10 6.247E-43
2.975E-1 1.243E+0 1.104E-15 1.217E+0 2.553E-2 2.222E-10 9.568E-10 4.801E-44
3.001E-1 1.093E+0 6.577E-15 1.049E+0 4.386E-2 6.882E-11 2.053E-9 3.567E-45
3.027E-1 9.660E-1 3.734E-14 8.936E-1 7.240E-2 2.069E-11 4.346E-9 2.561E-46
3.053E-1 8.674E-1 2.021E-13 7.525E-1 1.148E-1 6.038E-12 9.071E-9 1.778E-47
3.079E-1 8.015E-1 1.043E-12 6.265E-1 1.750E-1 1.711E-12 1.867E-8 1.192E-48
3.105E-1 7.719E-1 5.130E-12 5.157E-1 2.562E-1 4.704E-13 3.789E-8 7.732E-50
3.131E-1 7.801E-1 2.406E-11 4.197E-1 3.604E-1 1.256E-13 7.584E-8 4.846E-51
3.157E-1 8.247E-1 1.076E-10 3.376E-1 4.871E-1 3.256E-14 1.497E-7 2.936E-52
3.183E-1 9.011E-1 4.587E-10 2.685E-1 6.326E-1 8.193E-15 2.914E-7 1.719E-53
3.209E-1 1.000E+0 1.865E-9 2.111E-1 7.893E-1 2.001E-15 5.592E-7 9.730E-55
3.235E-1 1.110E+0 7.225E-9 1.641E-1 9.462E-1 4.746E-16 1.059E-6 5.323E-56
3.261E-1 1.216E+0 2.670E-8 1.261E-1 1.090E+0 1.093E-16 1.976E-6 2.815E-57
3.287E-1 1.302E+0 9.403E-8 9.582E-2 1.206E+0 2.442E-17 3.637E-6 1.439E-58
3.313E-1 1.354E+0 3.158E-7 7.197E-2 1.282E+0 5.299E-18 6.601E-6 7.107E-60
3.339E-1 1.363E+0 1.011E-6 5.344E-2 1.310E+0 1.116E-18 1.182E-5 3.394E-61
3.365E-1 1.325E+0 3.086E-6 3.923E-2 1.286E+0 2.282E-19 2.086E-5 1.566E-62
3.391E-1 1.241E+0 8.982E-6 2.847E-2 1.213E+0 4.530E-20 3.630E-5 6.988E-64
3.417E-1 1.119E+0 2.492E-5 2.043E-2 1.099E+0 8.731E-21 6.231E-5 3.013E-65
3.443E-1 9.711E-1 6.592E-5 1.449E-2 9.564E-1 1.633E-21 1.055E-4 1.256E-66
3.469E-1 8.105E-1 1.663E-4 1.016E-2 8.000E-1 2.967E-22 1.761E-4 5.060E-68
3.495E-1 6.506E-1 3.998E-4 7.044E-3 6.429E-1 5.230E-23 2.898E-4 1.970E-69
3.521E-1 5.026E-1 9.165E-4 4.827E-3 4.964E-1 8.953E-24 4.705E-4 7.416E-71
3.547E-1 3.743E-1 2.003E-3 3.271E-3 3.683E-1 1.488E-24 7.531E-4 2.698E-72
3.573E-1 2.701E-1 4.174E-3 2.191E-3 2.625E-1 2.400E-25 1.189E-3 9.488E-74
3.599E-1 1.914E-1 8.291E-3 1.451E-3 1.798E-1 3.758E-26 1.851E-3 3.225E-75
3.625E-1 1.378E-1 1.570E-2 9.500E-4 1.183E-1 5.713E-27 2.841E-3 1.059E-76
3.651E-1 1.081E-1 2.836E-2 6.149E-4 7.478E-2 8.432E-28 4.300E-3 3.364E-78
3.677E-1 1.011E-1 4.882E-2 3.934E-4 4.542E-2 1.208E-28 6.420E-3 1.033E-79
3.703E-1 1.163E-1 8.013E-2 2.489E-4 2.651E-2 1.680E-29 9.450E-3 3.064E-81
3.729E-1 1.541E-1 1.254E-1 1.557E-4 1.486E-2 2.269E-30 1.372E-2 8.786E-83
3.755E-1 2.148E-1 1.871E-1 9.624E-5 8.008E-3 2.974E-31 1.964E-2 2.435E-84
3.781E-1 2.980E-1 2.661E-1 5.883E-5 4.145E-3 3.785E-32 2.773E-2 6.524E-86
3.807E-1 4.015E-1 3.608E-1 3.555E-5 2.061E-3 4.676E-33 3.860E-2 1.690E-87
3.833E-1 5.205E-1 4.665E-1 2.124E-5 9.850E-4 5.608E-34 5.299E-2 4.229E-89
3.859E-1 6.473E-1 5.751E-1 1.254E-5 4.522E-4 6.530E-35 7.173E-2 1.023E-90
3.885E-1 7.718E-1 6.758E-1 7.324E-6 1.995E-4 7.381E-36 9.576E-2 2.393E-92
3.911E-1 8.834E-1 7.572E-1 4.228E-6 8.454E-5 8.099E-37 1.261E-1 5.408E-94
3.937E-1 9.725E-1 8.088E-1 2.413E-6 3.442E-5 8.627E-38 1.637E-1 1.182E-95
3.963E-1 1.033E+0 8.237E-1 1.361E-6 1.347E-5 8.921E-39 2.095E-1 2.495E-97
3.989E-1 1.064E+0 7.998E-1 7.592E-7 5.062E-6 8.956E-40 2.645E-1 5.093E-99
4.015E-1 1.070E+0 7.404E-1 4.186E-7 1.828E-6 8.729E-41 3.294E-1 1.005E-100
4.041E-1 1.058E+0 6.534E-1 2.282E-7 6.344E-7 8.258E-42 4.044E-1 1.916E-102
4.067E-1 1.039E+0 5.498E-1 1.230E-7 2.115E-7 7.585E-43 4.896E-1 3.532E-104
4.093E-1 1.026E+0 4.411E-1 6.553E-8 6.775E-8 6.764E-44 5.845E-1 6.294E-106
4.119E-1 1.025E+0 3.373E-1 3.452E-8 2.085E-8 5.855E-45 6.881E-1 1.084E-107
4.145E-1 1.045E+0 2.460E-1 1.798E-8 6.166E-9 4.920E-46 7.989E-1 1.804E-109
4.171E-1 1.086E+0 1.710E-1 9.254E-9 1.752E-9 4.014E-47 9.147E-1 2.903E-111
4.197E-1 1.146E+0 1.133E-1 4.710E-9 4.782E-10 3.179E-48 1.033E+0 4.514E-113
4.223E-1 1.221E+0 7.162E-2 2.370E-9 1.254E-10 2.444E-49 1.150E+0 6.786E-115
4.249E-1 1.306E+0 4.315E-2 1.179E-9 3.160E-11 1.824E-50 1.263E+0 9.859E-117
4.275E-1 1.392E+0 2.478E-2 5.798E-10 7.652E-12 1.322E-51 1.367E+0 1.385E-118
4.301E-1 1.473E+0 1.357E-2 2.819E-10 1.780E-12 9.298E-53 1.459E+0 1.879E-120
4.327E-1 1.544E+0 7.085E-3 1.355E-10 3.978E-13 6.349E-54 1.537E+0 2.466E-122
4.353E-1 1.599E+0 3.527E-3 6.438E-11 8.543E-14 4.209E-55 1.596E+0 3.127E-124
4.379E-1 1.635E+0 1.674E-3 3.024E-11 1.763E-14 2.709E-56 1.634E+0 3.834E-126
4.405E-1 1.650E+0 7.572E-4 1.405E-11 3.494E-15 1.692E-57 1.650E+0 4.542E-128
4.431E-1 1.643E+0 3.266E-4 6.449E-12 6.654E-16 1.027E-58 1.642E+0 5.202E-130
4.457E-1 1.613E+0 1.343E-4 2.927E-12 1.218E-16 6.044E-60 1.613E+0 5.758E-132
4.483E-1 1.562E+0 5.266E-5 1.314E-12 2.141E-17 3.455E-61 1.562E+0 6.161E-134
4.509E-1 1.491E+0 1.969E-5 5.828E-13 3.617E-18 1.917E-62 1.491E+0 6.372E-136
4.535E-1 1.404E+0 7.016E-6 2.556E-13 5.870E-19 1.033E-63 1.404E+0 6.370E-138
