N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.467856170E-01 -1.394497240E-01 -1.320608410E-01 -1.245273830E-01
1.600000000E+01 2.877347600E-02 2.857532200E-02 2.789709800E-02 2.740032300E-02
1.700000000E+01 8.219343000E-02 8.390155400E-02 8.432535000E-02 8.620829700E-02
1.549996187E+01 -1.852623900E-02 -2.606401000E-02 -3.176631200E-02 -3.733082300E-02
1.649996187E+01 5.734665500E-02 5.929685100E-02 6.052969300E-02 6.180755000E-02
1.674996808E+01 7.236855500E-02 7.270788500E-02 7.489408000E-02 7.635799200E-02
1.624993176E+01 4.213339100E-02 4.290547800E-02 4.357701800E-02 4.377414400E-02
1.574996808E+01 1.466151100E-02 1.228301700E-02 1.004741000E-02 8.740368000E-03
1.524993176E+01 -1.145007540E-01 -1.315499150E-01 -1.477751890E-01 -1.625443260E-01
