N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.697527320E-01 -1.665772390E-01 -1.630817240E-01 -1.593747360E-01
1.600000000E+01 3.067539700E-02 3.060243500E-02 3.011209900E-02 2.981091400E-02
1.700000000E+01 8.006353600E-02 8.074240700E-02 8.036250200E-02 8.165004000E-02
1.549996187E+01 2.304350000E-03 -2.016328000E-03 -4.561476000E-03 -7.490156000E-03
1.649996187E+01 5.642712700E-02 5.780859400E-02 5.854003000E-02 5.938573800E-02
1.674996808E+01 7.049071900E-02 6.993958100E-02 7.141059900E-02 7.256674200E-02
1.624993176E+01 4.260982600E-02 4.313855100E-02 4.366521000E-02 4.417750400E-02
1.574996808E+01 2.071390600E-02 1.934044100E-02 1.808813100E-02 1.771834000E-02
1.524993176E+01 -5.146216500E-02 -6.199570400E-02 -7.158917200E-02 -8.079830700E-02
