N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.217331000E-03 -2.655044000E-03 -3.770507000E-03 -5.370187000E-03
1.600000000E+01 3.435857200E-02 3.395184100E-02 3.350671800E-02 3.246988300E-02
1.700000000E+01 8.527363900E-02 8.289857800E-02 8.001889000E-02 7.916683000E-02
1.549996187E+01 2.185517400E-02 2.103582300E-02 2.190816400E-02 2.201182200E-02
1.649996187E+01 6.364966900E-02 6.195957300E-02 6.114040800E-02 6.017395700E-02
1.674996808E+01 7.663953300E-02 7.333962600E-02 7.255800900E-02 7.163080700E-02
1.624993176E+01 4.759459400E-02 4.692963400E-02 4.615216600E-02 4.552019500E-02
1.574996808E+01 2.674522000E-02 2.675466400E-02 2.595855100E-02 2.633901900E-02
1.524993176E+01 1.279744000E-02 1.245367200E-02 1.262406800E-02 1.239873500E-02
