T d154 d184 d214 d244
d 150 180 210 240
290 1.392999300E-02 1.408015300E-02 1.480592300E-02 1.526659000E-02
295 1.110300000E-02 1.125274300E-02 1.182614300E-02 1.219662500E-02
300 4.685504000E-03 4.330106000E-03 4.654109000E-03 4.982302000E-03
305 -8.971169000E-03 -1.018895700E-02 -1.026336800E-02 -1.000079600E-02
310 -3.617358100E-02 -3.881959300E-02 -3.945144400E-02 -3.908330800E-02
315 -8.706208700E-02 -9.067541600E-02 -9.197440700E-02 -9.107253500E-02
320 -1.678135270E-01 -1.736953460E-01 -1.746867840E-01 -1.720310950E-01
325 -1.578699340E-01 -1.520750490E-01 -1.469768860E-01 -1.426974150E-01
330 -1.053093410E-01 -9.452479100E-02 -8.575772700E-02 -7.891087400E-02
335 -6.253615000E-03 6.970768000E-03 6.601149000E-03 6.167081000E-03
340 1.273678300E-02 1.209096300E-02 1.130510900E-02 1.047483300E-02
