T d154 d184 d214 d244
d 150 180 210 240
290 6.449839700E-02 6.078821800E-02 5.974804700E-02 5.875413700E-02
295 6.225216200E-02 5.880738600E-02 5.783022500E-02 5.704871300E-02
300 6.085250600E-02 5.773277600E-02 5.699311700E-02 5.616144500E-02
305 5.983858600E-02 5.700617900E-02 5.642763300E-02 5.573083600E-02
310 5.960105100E-02 5.703466400E-02 5.659833400E-02 5.599672800E-02
315 6.057371600E-02 5.821357600E-02 5.790839700E-02 5.708538200E-02
320 6.184874300E-02 5.976697200E-02 5.947671900E-02 5.869949800E-02
325 6.377658600E-02 6.188465800E-02 6.165797700E-02 6.092500900E-02
330 6.676885300E-02 6.514159500E-02 6.494661400E-02 6.419373400E-02
335 6.958880700E-02 6.799454800E-02 6.791193800E-02 6.712162500E-02
340 7.240478400E-02 7.090401900E-02 7.078747200E-02 6.994219400E-02
