N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.246865381E+00 1.241660066E+00 1.236390584E+00 1.231171756E+00
1.016672606E+01 1.254863667E+00 1.249721824E+00 1.244545456E+00 1.239428429E+00
1.033324570E+01 1.260770059E+00 1.255692091E+00 1.250621614E+00 1.245633150E+00
1.049996187E+01 1.265118429E+00 1.260119503E+00 1.255181769E+00 1.250361543E+00
1.066670514E+01 1.268349149E+00 1.263465365E+00 1.258706881E+00 1.254112598E+00
1.083333839E+01 1.270817031E+00 1.266107064E+00 1.261595448E+00 1.257303055E+00
1.100000000E+01 1.272808397E+00 1.268352584E+00 1.264173904E+00 1.260272132E+00
1.116672606E+01 1.274557791E+00 1.270453964E+00 1.266704778E+00 1.263282678E+00
1.133324570E+01 1.276259639E+00 1.272614009E+00 1.269386163E+00 1.266512953E+00
1.149996187E+01 1.278073076E+00 1.274983505E+00 1.272341927E+00 1.270044346E+00
1.166670514E+01 1.280118155E+00 1.277651032E+00 1.275611412E+00 1.273859538E+00
1.183333839E+01 1.282466359E+00 1.280634597E+00 1.279153338E+00 1.277866186E+00
1.200000000E+01 1.285133160E+00 1.283888441E+00 1.282873886E+00 1.281943180E+00
1.216672606E+01 1.288084025E+00 1.287330390E+00 1.286669206E+00 1.285986262E+00
1.233324570E+01 1.291256787E+00 1.290877420E+00 1.290459752E+00 1.289932358E+00
1.249996187E+01 1.294589258E+00 1.294470094E+00 1.294203694E+00 1.293762613E+00
1.266670514E+01 1.298036552E+00 1.298079550E+00 1.297895298E+00 1.297494914E+00
1.283333839E+01 1.301574958E+00 1.301704704E+00 1.301557563E+00 1.301172635E+00
1.300000000E+01 1.305200144E+00 1.305366548E+00 1.305232279E+00 1.304851691E+00
