T d154 d184 d214 d244
d 150 180 210 240
290 1.202880390E+00 1.199791025E+00 1.197257856E+00 1.195434648E+00
295 1.203317143E+00 1.200586258E+00 1.198248298E+00 1.196501098E+00
300 1.204475076E+00 1.201872134E+00 1.199710287E+00 1.197832241E+00
305 1.205585267E+00 1.202975694E+00 1.200748908E+00 1.198825885E+00
310 1.205868330E+00 1.203052112E+00 1.200629545E+00 1.198495899E+00
315 1.203268878E+00 1.200136084E+00 1.197167385E+00 1.194635025E+00
320 1.194865725E+00 1.190464839E+00 1.186422154E+00 1.182920735E+00
325 1.172140571E+00 1.164982554E+00 1.158831549E+00 1.153709528E+00
330 1.121064148E+00 1.108911516E+00 1.099027349E+00 1.091244229E+00
335 1.025444131E+00 1.010720891E+00 1.009787471E+00 1.009074825E+00
340 1.012474621E+00 1.011354090E+00 1.010511686E+00 1.009842542E+00
