fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_300 001_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.261641624E-15 1.000000000E+20 1.192440497E+00 2.709390472E-16 3.391587312E-04 
001_300_SRH 001_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.154562059E-16 1.000000000E+20 1.217333776E+00 2.575663127E-16 7.035479024E-04 
002_300 002_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.575210257E-15 1.000000000E+20 1.199365454E+00 3.910697756E-16 4.190204904E-04 
002_300_SRH 002_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.034192892E-15 1.000000000E+20 1.217542911E+00 3.778058370E-16 7.137882737E-04 
003_300 003_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.017235817E-15 1.000000000E+20 1.203047250E+00 5.682039636E-16 5.003472216E-04 
003_300_SRH 003_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.485100671E-15 1.000000000E+20 1.217837778E+00 5.540278411E-16 7.286663414E-04 
004_300 004_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.634934194E-15 1.000000000E+20 1.207129001E+00 8.266365458E-16 5.755479842E-04 
004_300_SRH 004_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.113296666E-15 1.000000000E+20 1.218246253E+00 8.121583253E-16 7.501839708E-04 
005_300 005_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.479972033E-15 1.000000000E+20 1.211155730E+00 1.204039147E-15 6.469731315E-04 
005_300_SRH 005_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.970714449E-15 1.000000000E+20 1.218799156E+00 1.190026551E-15 7.811009404E-04 
006_300 006_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.603625043E-15 1.000000000E+20 1.214291597E+00 1.756329523E-15 7.221931331E-04 
006_300_SRH 006_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.110478849E-15 1.000000000E+20 1.219523868E+00 1.742792932E-15 8.251167148E-04 
007_300 007_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.050792560E-15 1.000000000E+20 1.216865633E+00 2.563925736E-15 8.072759150E-04 
007_300_SRH 007_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.577633275E-15 1.000000000E+20 1.220435443E+00 2.550900192E-15 8.869926241E-04 
008_300 008_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.851341633E-15 1.000000000E+20 1.219811091E+00 3.745129412E-15 9.097597183E-04 
008_300_SRH 008_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.401928539E-15 1.000000000E+20 1.222367132E+00 3.732885680E-15 9.725476355E-04 
009_300 009_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.002762759E-14 1.000000000E+20 1.226094832E+00 5.479127804E-15 1.040562169E-03 
009_300_SRH 009_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.605023425E-15 1.000000000E+20 1.228185722E+00 5.468633285E-15 1.091479101E-03 
010_300 010_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.258431554E-14 1.000000000E+20 1.234121134E+00 8.027525390E-15 1.215118485E-03 
010_300_SRH 010_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.218858593E-14 1.000000000E+20 1.235758217E+00 8.019048533E-15 1.258123498E-03 
011_300 011_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.548713954E-14 1.000000000E+20 1.237046930E+00 1.175115746E-14 1.416596099E-03 
011_300_SRH 011_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.511084775E-14 1.000000000E+20 1.237502608E+00 1.173951801E-14 1.449397062E-03 
012_300 012_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.879215383E-14 1.000000000E+20 1.238619346E+00 1.718603492E-14 1.654851286E-03 
