N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.631068600E-02 2.627588900E-02 2.548883500E-02 2.589224100E-02
1.016672606E+01 2.636851200E-02 2.633111800E-02 2.554287600E-02 2.594579700E-02
1.033324570E+01 2.641617900E-02 2.637647600E-02 2.558107000E-02 2.598296100E-02
1.049996187E+01 2.645491900E-02 2.639240400E-02 2.562534600E-02 2.602628300E-02
1.066670514E+01 2.648639100E-02 2.641171500E-02 2.565445100E-02 2.606608000E-02
1.083333839E+01 2.651262900E-02 2.642304700E-02 2.568296500E-02 2.610492200E-02
1.100000000E+01 2.653576200E-02 2.644055100E-02 2.571190500E-02 2.614757000E-02
1.116672606E+01 2.655773100E-02 2.645713200E-02 2.574509200E-02 2.619459300E-02
1.133324570E+01 2.657998600E-02 2.649416600E-02 2.578523400E-02 2.624799600E-02
1.149996187E+01 2.659510300E-02 2.653822000E-02 2.583208700E-02 2.630346900E-02
1.166670514E+01 2.660026500E-02 2.657998900E-02 2.588139500E-02 2.635545900E-02
1.183333839E+01 2.662353600E-02 2.662769800E-02 2.593070000E-02 2.640112800E-02
1.200000000E+01 2.664573600E-02 2.664970500E-02 2.595388100E-02 2.643165700E-02
1.216672606E+01 2.665641300E-02 2.667536600E-02 2.598712700E-02 2.644709300E-02
1.233324570E+01 2.663719300E-02 2.667402700E-02 2.598542000E-02 2.643695700E-02
1.249996187E+01 2.660986800E-02 2.665730500E-02 2.597595600E-02 2.641800000E-02
1.266670514E+01 2.655621700E-02 2.660736600E-02 2.593954400E-02 2.636666300E-02
1.283333839E+01 2.647119200E-02 2.653636900E-02 2.588089800E-02 2.630957100E-02
1.300000000E+01 2.636094100E-02 2.642264200E-02 2.577651700E-02 2.621081200E-02
