N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 325 1.800E-4 1.059304847E+00 1.087418862E+00
1.468000E+10 3.162E+16 325 1.800E-4 1.066257591E+00 1.087729573E+00
2.154000E+10 3.162E+16 325 1.800E-4 1.072211825E+00 1.088179609E+00
3.162000E+10 3.162E+16 325 1.800E-4 1.077197895E+00 1.088827502E+00
4.642000E+10 3.162E+16 325 1.800E-4 1.081409367E+00 1.089752213E+00
6.813000E+10 3.162E+16 325 1.800E-4 1.085130756E+00 1.091056116E+00
1.000000E+11 3.162E+16 325 1.800E-4 1.088679170E+00 1.092863549E+00
1.468000E+11 3.162E+16 325 1.800E-4 1.092363145E+00 1.095311214E+00
2.154000E+11 3.162E+16 325 1.800E-4 1.096447677E+00 1.098524794E+00
3.162000E+11 3.162E+16 325 1.800E-4 1.101114203E+00 1.102579569E+00
4.642000E+11 3.162E+16 325 1.800E-4 1.106417570E+00 1.107452838E+00
6.813000E+11 3.162E+16 325 1.800E-4 1.112259559E+00 1.112991575E+00
1.000000E+12 3.162E+16 325 1.800E-4 1.118405136E+00 1.118922692E+00
1.468000E+12 3.162E+16 325 1.800E-4 1.124551454E+00 1.124917070E+00
2.154000E+12 3.162E+16 325 1.800E-4 1.130419434E+00 1.130677451E+00
3.162000E+12 3.162E+16 325 1.800E-4 1.135818560E+00 1.136000456E+00
4.642000E+12 3.162E+16 325 1.800E-4 1.140658662E+00 1.140786741E+00
6.813000E+12 3.162E+16 325 1.800E-4 1.144923579E+00 1.145013559E+00
1.000000E+13 3.162E+16 325 1.800E-4 1.148637548E+00 1.148700630E+00
