N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 325 1.800E-4 1.253725626E+00 1.291406336E+00
1.468000E+10 3.162E+16 325 1.800E-4 1.264059128E+00 1.291482294E+00
2.154000E+10 3.162E+16 325 1.800E-4 1.271816529E+00 1.291592878E+00
3.162000E+10 3.162E+16 325 1.800E-4 1.277607778E+00 1.291753244E+00
4.642000E+10 3.162E+16 325 1.800E-4 1.281946175E+00 1.291984624E+00
6.813000E+10 3.162E+16 325 1.800E-4 1.285245278E+00 1.292315925E+00
1.000000E+11 3.162E+16 325 1.800E-4 1.287837958E+00 1.292785272E+00
1.468000E+11 3.162E+16 325 1.800E-4 1.289996754E+00 1.293440625E+00
2.154000E+11 3.162E+16 325 1.800E-4 1.291947936E+00 1.294338110E+00
3.162000E+11 3.162E+16 325 1.800E-4 1.293878142E+00 1.295536972E+00
4.642000E+11 3.162E+16 325 1.800E-4 1.295934616E+00 1.297090530E+00
6.813000E+11 3.162E+16 325 1.800E-4 1.298221768E+00 1.299034921E+00
1.000000E+12 3.162E+16 325 1.800E-4 1.300798753E+00 1.301380220E+00
1.468000E+12 3.162E+16 325 1.800E-4 1.303683007E+00 1.304108750E+00
2.154000E+12 3.162E+16 325 1.800E-4 1.306861112E+00 1.307182201E+00
3.162000E+12 3.162E+16 325 1.800E-4 1.310304022E+00 1.310554065E+00
4.642000E+12 3.162E+16 325 1.800E-4 1.313981900E+00 1.314182552E+00
6.813000E+12 3.162E+16 325 1.800E-4 1.317875089E+00 1.318040105E+00
1.000000E+13 3.162E+16 325 1.800E-4 1.321978297E+00 1.322116424E+00
