T d154 d184 d214 d244
d 150 180 210 240
290 1.221608881E+00 1.220406606E+00 1.219499909E+00 1.219079791E+00
295 1.224397253E+00 1.223045677E+00 1.222258151E+00 1.221719060E+00
300 1.227159431E+00 1.225636206E+00 1.224813534E+00 1.224230251E+00
305 1.230595144E+00 1.228695264E+00 1.227839193E+00 1.227152413E+00
310 1.233980769E+00 1.231732105E+00 1.230648426E+00 1.229865553E+00
315 1.236526469E+00 1.234018892E+00 1.232636123E+00 1.231732057E+00
320 1.239198181E+00 1.236572792E+00 1.234555052E+00 1.233502849E+00
325 1.241350683E+00 1.238269158E+00 1.235820010E+00 1.234393284E+00
330 1.242078570E+00 1.238456790E+00 1.235643347E+00 1.233744704E+00
335 1.242774277E+00 1.238501630E+00 1.235172206E+00 1.232786054E+00
340 1.242596950E+00 1.237605121E+00 1.233685511E+00 1.230797425E+00
