N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.613186200E-02 1.503179800E-02 1.399920300E-02 1.319691800E-02
1.016672606E+01 1.125310500E-02 1.046944600E-02 9.745742000E-03 9.186703000E-03
1.033324570E+01 7.791511000E-03 7.238907000E-03 6.736489000E-03 6.351319000E-03
1.049996187E+01 5.366360000E-03 4.980192000E-03 4.634337000E-03 4.371870000E-03
1.066670514E+01 3.682422000E-03 3.414711000E-03 3.178691000E-03 3.002062000E-03
1.083333839E+01 2.520500000E-03 2.336352000E-03 2.176903000E-03 2.060062000E-03
1.100000000E+01 1.722395000E-03 1.596862000E-03 1.490698000E-03 1.415404000E-03
1.116672606E+01 1.176148000E-03 1.091671000E-03 1.022520000E-03 9.759940000E-04
1.133324570E+01 8.034490000E-04 7.477420000E-04 7.043450000E-04 6.775140000E-04
1.149996187E+01 5.500430000E-04 5.145050000E-04 4.887590000E-04 4.750210000E-04
1.166670514E+01 3.784000000E-04 3.568720000E-04 3.428750000E-04 3.371260000E-04
1.183333839E+01 2.625560000E-04 2.504240000E-04 2.437230000E-04 2.422040000E-04
1.200000000E+01 1.845060000E-04 1.782630000E-04 1.755070000E-04 1.757090000E-04
1.216672606E+01 1.317380000E-04 1.287700000E-04 1.278480000E-04 1.284910000E-04
1.233324570E+01 9.568700000E-05 9.434300000E-05 9.411900000E-05 9.477900000E-05
1.249996187E+01 7.073500000E-05 7.011600000E-05 7.021500000E-05 7.081000000E-05
1.266670514E+01 5.326000000E-05 5.303000000E-05 5.330300000E-05 5.390500000E-05
1.283333839E+01 4.097400000E-05 4.098700000E-05 4.137500000E-05 4.194100000E-05
1.300000000E+01 3.228700000E-05 3.244300000E-05 3.289300000E-05 3.341100000E-05
