N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.188203358E+00 1.170738079E+00 1.133080551E+00 1.060485622E+00 1.013688577E+00 1.014736038E+00 1.017830696E+00 1.023697148E+00 1.033258579E+00 1.047482402E+00 1.067106164E+00
1.016672606E+01 1.188355980E+00 1.171033964E+00 1.133660594E+00 1.061530183E+00 1.013690890E+00 1.014718982E+00 1.017787993E+00 1.023620978E+00 1.033140915E+00 1.047317563E+00 1.066892727E+00
1.033324570E+01 1.188576937E+00 1.171461818E+00 1.134499427E+00 1.063042998E+00 1.013694679E+00 1.014694620E+00 1.017726350E+00 1.023510636E+00 1.032970096E+00 1.047077866E+00 1.066581975E+00
1.049996187E+01 1.188894863E+00 1.172076287E+00 1.135704238E+00 1.065220421E+00 1.013701070E+00 1.014660277E+00 1.017638057E+00 1.023351766E+00 1.032723373E+00 1.046730833E+00 1.066131234E+00
1.066670514E+01 1.189348298E+00 1.172950150E+00 1.137417645E+00 1.068326259E+00 1.013712176E+00 1.014612825E+00 1.017513043E+00 1.023125069E+00 1.032369673E+00 1.046231577E+00 1.065481016E+00
1.083333839E+01 1.189986889E+00 1.174175469E+00 1.139819837E+00 1.072698546E+00 1.013732004E+00 1.014549264E+00 1.017339023E+00 1.022805808E+00 1.031868114E+00 1.045519946E+00 1.064550493E+00
1.100000000E+01 1.190870423E+00 1.175859641E+00 1.143119818E+00 1.078738159E+00 1.013768154E+00 1.014468242E+00 1.017102825E+00 1.022364737E+00 1.031168088E+00 1.044519143E+00 1.063234115E+00
1.116672606E+01 1.192063517E+00 1.178111096E+00 1.147525048E+00 1.086857848E+00 1.013834819E+00 1.014373324E+00 1.016794121E+00 1.021772245E+00 1.030213334E+00 1.043138765E+00 1.061402619E+00
1.133324570E+01 1.193623514E+00 1.181009675E+00 1.153177772E+00 1.097365244E+00 1.013957649E+00 1.014279009E+00 1.016413239E+00 1.021008386E+00 1.028953888E+00 1.041287411E+00 1.058914428E+00
1.149996187E+01 1.195581832E+00 1.184562462E+00 1.160057779E+00 1.110267742E+00 1.021058192E+00 1.014219993E+00 1.015984319E+00 1.020081424E+00 1.027370648E+00 1.038901943E+00 1.055646596E+00
1.166670514E+01 1.197925462E+00 1.188661375E+00 1.167884857E+00 1.125050114E+00 1.046283839E+00 1.014262137E+00 1.015572306E+00 1.019054227E+00 1.025514200E+00 1.035998971E+00 1.051554940E+00
1.183333839E+01 1.200593374E+00 1.193078764E+00 1.176101981E+00 1.140586701E+00 1.073569016E+00 1.014509444E+00 1.015295842E+00 1.018068549E+00 1.023548161E+00 1.032742748E+00 1.046764211E+00
1.200000000E+01 1.203500801E+00 1.197533648E+00 1.184021180E+00 1.155396033E+00 1.100149909E+00 1.015097755E+00 1.015321466E+00 1.017344890E+00 1.021766531E+00 1.029496670E+00 1.041661965E+00
1.216672606E+01 1.206582270E+00 1.201808829E+00 1.191098708E+00 1.168229488E+00 1.123343913E+00 1.044588591E+00 1.015828019E+00 1.017134222E+00 1.020541268E+00 1.026793490E+00 1.036926309E+00
1.233324570E+01 1.209819648E+00 1.205834505E+00 1.197146684E+00 1.178590977E+00 1.141796109E+00 1.075726196E+00 1.016953634E+00 1.017632534E+00 1.020190854E+00 1.025170404E+00 1.033387099E+00
1.249996187E+01 1.213231019E+00 1.209672025E+00 1.202311352E+00 1.186753263E+00 1.155780332E+00 1.099320843E+00 1.018761871E+00 1.018916469E+00 1.020849614E+00 1.024927068E+00 1.031689353E+00
1.266670514E+01 1.216837060E+00 1.213429354E+00 1.206877184E+00 1.193337244E+00 1.166450286E+00 1.116990082E+00 1.035518714E+00 1.020956086E+00 1.022456538E+00 1.026012493E+00 1.031955479E+00
1.283333839E+01 1.220638804E+00 1.217190826E+00 1.211091533E+00 1.198910376E+00 1.174941001E+00 1.130670405E+00 1.056576175E+00 1.023686146E+00 1.024870089E+00 1.028170906E+00 1.033820678E+00
1.300000000E+01 1.224616738E+00 1.220996580E+00 1.215100930E+00 1.203825312E+00 1.181982726E+00 1.141680719E+00 1.074030374E+00 1.027072145E+00 1.027990533E+00 1.031180195E+00 1.036843530E+00
