T nFsrh nFBsrh dnsrh nF nFB dn
290 1.160046301E+00 1.133506994E+00 2.653930700E-02 1.159991243E+00 1.133457680E+00 2.653356300E-02
295 1.160873456E+00 1.139485625E+00 2.138783100E-02 1.160353666E+00 1.139421452E+00 2.093221400E-02
300 1.162373173E+00 1.144916781E+00 1.745639200E-02 1.162290987E+00 1.144615637E+00 1.767535000E-02
305 1.166334321E+00 1.143088289E+00 2.324603200E-02 1.166232352E+00 1.142818123E+00 2.341422900E-02
310 1.168520628E+00 1.146769206E+00 2.175142200E-02 1.168396891E+00 1.146647948E+00 2.174894300E-02
315 1.154371711E+00 1.151081405E+00 3.290306000E-03 1.154178067E+00 1.150964730E+00 3.213337000E-03
320 1.134331303E+00 1.155308655E+00 -2.097735200E-02 1.134193582E+00 1.155122092E+00 -2.092851000E-02
325 1.123326475E+00 1.157851820E+00 -3.452534500E-02 1.123213026E+00 1.157624849E+00 -3.441182300E-02
330 1.102534051E+00 1.146945333E+00 -4.441128200E-02 1.102409171E+00 1.146775446E+00 -4.436627500E-02
335 1.049614308E+00 1.125449863E+00 -7.583555500E-02 1.049537805E+00 1.125172819E+00 -7.563501400E-02
340 1.007728077E+00 1.101869563E+00 -9.414148600E-02 1.007768875E+00 1.101730562E+00 -9.396168700E-02
