T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159903921E+00 1.133298018E+00 2.660590300E-02 1.159823215E+00 1.133225840E+00 2.659737500E-02
295 1.159335612E+00 1.139241880E+00 2.009373200E-02 1.158618679E+00 1.139147960E+00 1.947071900E-02
300 1.162091340E+00 1.143768764E+00 1.832257600E-02 1.161971101E+00 1.143357008E+00 1.861409300E-02
305 1.165908572E+00 1.142149584E+00 2.375898800E-02 1.165759711E+00 1.141779044E+00 2.398066700E-02
310 1.167854381E+00 1.146442457E+00 2.141192400E-02 1.167674295E+00 1.146265616E+00 2.140867900E-02
315 1.149857716E+00 1.150783208E+00 -9.254920000E-04 1.149659988E+00 1.150613071E+00 -9.530830000E-04
320 1.130682695E+00 1.154976879E+00 -2.429418400E-02 1.130450268E+00 1.154705459E+00 -2.425519100E-02
325 1.120636943E+00 1.157476544E+00 -3.683960100E-02 1.120455540E+00 1.157148769E+00 -3.669322900E-02
330 1.096496044E+00 1.146032073E+00 -4.953602900E-02 1.096338674E+00 1.145787792E+00 -4.944911800E-02
335 1.041093979E+00 1.124611280E+00 -8.351730100E-02 1.041008823E+00 1.124232385E+00 -8.322356200E-02
340 1.007081188E+00 1.101499096E+00 -9.441790800E-02 1.007042823E+00 1.101297544E+00 -9.425472100E-02
