T nFsrh nFBsrh dnsrh nF nFB dn
290 1.161022678E+00 1.134863349E+00 2.615932900E-02 1.161013670E+00 1.134852516E+00 2.616115400E-02
295 1.167416808E+00 1.141208423E+00 2.620838500E-02 1.167401343E+00 1.141194120E+00 2.620722300E-02
300 1.165842620E+00 1.147680420E+00 1.816220000E-02 1.165695587E+00 1.147661912E+00 1.803367500E-02
305 1.169392586E+00 1.152638645E+00 1.675394100E-02 1.169369759E+00 1.152536422E+00 1.683333700E-02
310 1.173090651E+00 1.150023543E+00 2.306710800E-02 1.173062326E+00 1.149933399E+00 2.312892700E-02
315 1.173129340E+00 1.154007621E+00 1.912171900E-02 1.173084244E+00 1.153980581E+00 1.910366300E-02
320 1.153003448E+00 1.158592756E+00 -5.589308000E-03 1.152958390E+00 1.158548967E+00 -5.590577000E-03
325 1.136939133E+00 1.161468764E+00 -2.452963100E-02 1.136885181E+00 1.161413638E+00 -2.452845700E-02
330 1.122031653E+00 1.150655087E+00 -2.862343400E-02 1.121969807E+00 1.150612358E+00 -2.864255100E-02
335 1.100165875E+00 1.131319549E+00 -3.115367400E-02 1.100111931E+00 1.131133579E+00 -3.102164800E-02
340 1.042129634E+00 1.104942317E+00 -6.281268300E-02 1.042087473E+00 1.104909144E+00 -6.282167100E-02
